row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Lãi tiền gửi và trả chậm,Lãi tiền gửi và trả chậm,Lãi tiền gửi và trả chậm,34.162.426.761,33.675.641.171,34162426761.0,33675641171.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,5.050.954.995,2.101.095.198,5050954995.0,2101095198.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,39.213.381.756,35.776.736.369,39213381756.0,35776736369.0
