row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Vốn đã góp,Vốn đã góp,Vốn đã góp,,,,
Số đầu năm,Vốn đã góp > Số đầu năm,Số đầu năm,2.420.018.590.000,2.420.018.590.000,2420018590000.0,2420018590000.0
- Tăng trong năm,Vốn đã góp > - Tăng trong năm,- Tăng trong năm,926.672.860.000,-,926672860000.0,
Số cuối năm,Vốn đã góp > Số cuối năm,Số cuối năm,3.346.691.450.000,2.420.018.590.000,3346691450000.0,2420018590000.0
