row_label_raw,row_label_full,col_0,Ending balance,Currency: VNDBeginning balance,numeric__Ending balance,numeric__Currency: VNDBeginning balance
Oil production factory phase 2 (*),Oil production factory phase 2 (*),Oil production factory phase 2 (*),"722,440,996,018","121,276,910,557",,
Vaccine factory,Vaccine factory,Vaccine factory,"190,243,193,646","166,874,564,563",,
Lac Ve vocational college,Lac Ve vocational college,Lac Ve vocational college,"73,436,637,378",-,,
Dabaco Quang Ninh project,Dabaco Quang Ninh project,Dabaco Quang Ninh project,"34,907,308,000",-,,
Tarpaulin manufacturer,Tarpaulin manufacturer,Tarpaulin manufacturer,"27,756,109,800",-,,
Huyen Quang Shopping mall,Huyen Quang Shopping mall,Huyen Quang Shopping mall,-,"109,001,808,029",,
Dabaco port project - phase 2,Dabaco port project - phase 2,Dabaco port project - phase 2,-,"32,493,135,765",,
Others,Others,Others,"34,691,025,906","46,047,664,603",,
TOTAL,TOTAL,TOTAL,"1,083,475,270,748","475,694,083,517",,
