row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Tiền mặt,Tiền mặt,Tiền mặt,6.633.269.407,17.545.571.709,6633269407.0,17545571709.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,245.221.912.179,554.333.530.190,245221912179.0,554333530190.0
Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),187.476.772.288,20.257.925.709,187476772288.0,20257925709.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,439.331.953.874,592.137.027.608,439331953874.0,592137027608.0
