row_label_raw,row_label_full,No.,Subsidiary's name,Voting rights (%),Equity interest (%),Head office's address,Principal activities,numeric__Subsidiary's name,numeric__Voting rights (%),numeric__Equity interest (%),numeric__Head office's address,numeric__Principal activities
24,24,24,Dacovet Pharmaceutical and Animal Health Company Limited,100,100,"Khac Niem Industrial Cluster, Khac Niem commune, Bac Ninh city, Bac Ninh province","Production of drugs, pharmaceutical chemicals and medicinal materials.",,100.0,100.0,,
25,25,25,Van Mieu Bac Ninh Reservoir Construction Company Limited (**),100,100,"35 Ly Thai To street, Vo Cuong ward, Bac Ninh city, Bac Ninh province","Construction of civil engineering works, houses, roads.",,100.0,100.0,,
26,26,26,Khuc Xuyen Industrial Park Investment and Development Company Limited (**),100,100,"Khuc Toai area, Khuc Xuyen ward, Bac Ninh city, Bac Ninh province","Trading in real estate, land use rights belonging to owners, users or tenants.",,100.0,100.0,,
27,27,27,Dabaco Hoa Binh Company Limited (**),100,100,"Lung hamlet, Cuoi Ha commune, Kim Boi district, Hoa Binh province",Pig farming and pig breeding.,,100.0,100.0,,
