row_label_raw,row_label_full,col_0,Từ ngày 01/7/2018đến ngày 31/12/2018,Từ ngày 01/01/2018đến ngày 30/6/2018,numeric__Từ ngày 01/7/2018đến ngày 31/12/2018,numeric__Từ ngày 01/01/2018đến ngày 30/6/2018
,,,VND,VND,,
Thuế thu nhập doanh nghiệp từ kinh doanh điện,Thuế thu nhập doanh nghiệp từ kinh doanh điện,Thuế thu nhập doanh nghiệp từ kinh doanh điện,75.127.780.886,126.892.062.270,75127780886.0,126892062270.0
Thuế thu nhập doanh nghiệp từ hoạt động khác,Thuế thu nhập doanh nghiệp từ hoạt động khác,Thuế thu nhập doanh nghiệp từ hoạt động khác,4.533.204.164,4.257.917.860,4533204164.0,4257917860.0
,,,79.660.985.050,131.149.980.130,79660985050.0,131149980130.0
