row_label_raw,row_label_full,Ông Hồ Công Kỳ,Chủ tịch,numeric__Chủ tịch
Ông Lê Như Linh,Ông Lê Như Linh,Ông Lê Như Linh,Thành viên (Bổ nhiệm ngày 01 tháng 12 năm 2018),
Ông Nguyễn Xuân Hòa,Ông Nguyễn Xuân Hòa,Ông Nguyễn Xuân Hòa,Thành viên (Miễn nhiệm ngày 01 tháng 12 năm 2018),
Ông Nguyễn Hữu Quý,Ông Nguyễn Hữu Quý,Ông Nguyễn Hữu Quý,Thành viên,
Ông Phạm Xuân Trường,Ông Phạm Xuân Trường,Ông Phạm Xuân Trường,Thành viên,
Ông Vũ Huy An,Ông Vũ Huy An,Ông Vũ Huy An,Thành viên (Nghì hưu từ ngày 01 tháng 02 năm 2019),
