row_label_raw,row_label_full,col_0,Từ ngày 01/7/2018đến ngày 31/12/2018,Từ ngày 01/01/2018đến ngày 30/6/2018(Trình bày lại),numeric__Từ ngày 01/7/2018đến ngày 31/12/2018,numeric__Từ ngày 01/01/2018đến ngày 30/6/2018(Trình bày lại)
,,,VND,VND,,
Lãi tiền gửi,Lãi tiền gửi,Lãi tiền gửi,126.057.575.498,101.143.924.403,126057575498.0,101143924403.0
Lãi chênh lệch tỷ giá trong thanh toán,Lãi chênh lệch tỷ giá trong thanh toán,Lãi chênh lệch tỷ giá trong thanh toán,93.825.118.244,46.806.582.290,93825118244.0,46806582290.0
Lãi chênh lệch tỷ giá do đánh giá lại các khoản mục có gốc ngoại tệ,Lãi chênh lệch tỷ giá do đánh giá lại các khoản mục có gốc ngoại tệ,Lãi chênh lệch tỷ giá do đánh giá lại các khoản mục có gốc ngoại tệ,16.538.117.513,11.054.083.746,16538117513.0,11054083746.0
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",6.990.000.000,73.516.679.230,6990000000.0,73516679230.0
Lãi hoạt động chuyển nhượng vốn,Lãi hoạt động chuyển nhượng vốn,Lãi hoạt động chuyển nhượng vốn,-,39.575.182.046,,39575182046.0
,,,243.410.811.255,272.096.451.715,243410811255.0,272096451715.0
