row_label_raw,row_label_full,col_0,31/12/2018,01/7/2018,numeric__31/12/2018,numeric__01/7/2018
,,,VND,VND,,
a. Vay ngắn hạn,a. Vay ngắn hạn,a. Vay ngắn hạn,a. Vay ngắn hạn,a. Vay ngắn hạn,,
Ngân hàng TMCP Quân đội,a. Vay ngắn hạn > Ngân hàng TMCP Quân đội,Ngân hàng TMCP Quân đội,330.000.000.000,-,330000000000.0,
Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,a. Vay ngắn hạn > Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,219.318.357.500,707.770.417.529,219318357500.0,707770417529.0
Ngân hàng TMCP Đại chúng Việt Nam,a. Vay ngắn hạn > Ngân hàng TMCP Đại chúng Việt Nam,Ngân hàng TMCP Đại chúng Việt Nam,93.875.860.339,61.886.978.000,93875860339.0,61886978000.0
Ngân hàng TMCP Ngoại thương Việt Nam,a. Vay ngắn hạn > Ngân hàng TMCP Ngoại thương Việt Nam,Ngân hàng TMCP Ngoại thương Việt Nam,56.363.900.000,16.105.260.000,56363900000.0,16105260000.0
Ngân hàng TMCP Quốc tế Việt Nam,a. Vay ngắn hạn > Ngân hàng TMCP Quốc tế Việt Nam,Ngân hàng TMCP Quốc tế Việt Nam,6.423.398.061,-,6423398061.0,
Ngân hàng TMCP Kỹ thương Việt Nam,a. Vay ngắn hạn > Ngân hàng TMCP Kỹ thương Việt Nam,Ngân hàng TMCP Kỹ thương Việt Nam,-,1.900.315.229.036,,1900315229036.0
Ngân hàng Citibank,a. Vay ngắn hạn > Ngân hàng Citibank,Ngân hàng Citibank,-,487.148.962.718,,487148962718.0
Vay cá nhân,a. Vay ngắn hạn > Vay cá nhân,Vay cá nhân,-,100.000.000,,100000000.0
,,,705.981.515.900,3.173.326.847.283,705981515900.0,3173326847283.0
b. Vay dài hạn đến hạn trả,b. Vay dài hạn đến hạn trả,b. Vay dài hạn đến hạn trả,b. Vay dài hạn đến hạn trả,b. Vay dài hạn đến hạn trả,,
,,,5.848.416.989.135,5.889.241.878.694,5848416989135.0,5889241878694.0
,,,6.554.398.505.035,9.062.568.725.977,6554398505035.0,9062568725977.0
