row_label_raw,row_label_full,col_0,01/7/2018 > Giá trị,01/7/2018 > Số có khả năng trả nợ,Trong kỳ > Tăng,Trong kỳ > Giảm,31/12/2018 > Giá trị,31/12/2018 > Số có khả năng trả nợ,numeric__01/7/2018 > Giá trị,numeric__01/7/2018 > Số có khả năng trả nợ,numeric__Trong kỳ > Tăng,numeric__Trong kỳ > Giảm,numeric__31/12/2018 > Giá trị,numeric__31/12/2018 > Số có khả năng trả nợ
,,,VND,VND,VND,VND,VND,VND,,,,,,
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,3.173.326.847.283,3.173.326.847.283,3.737.154.048.541,6.204.499.379.924,705.981.515.900,705.981.515.900,3173326847283.0,3173326847283.0,3737154048541.0,6204499379924.0,705981515900.0,705981515900.0
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,5.889.241.878.694,5.889.241.878.694,3.003.279.587.172,3.044.104.476.731,5.848.416.989.135,5.848.416.989.135,5889241878694.0,5889241878694.0,3003279587172.0,3044104476731.0,5848416989135.0,5848416989135.0
,,,9.062.568.725.977,9.062.568.725.977,6.740.433.635.713,9.248.603.856.655,6.554.398.505.035,6.554.398.505.035,9062568725977.0,9062568725977.0,6740433635713.0,9248603856655.0,6554398505035.0,6554398505035.0
