row_label_raw,row_label_full,col_0,Từ ngày 01/7/2018đến ngày 31/12/2018,Từ ngày 01/01/2018đến ngày 30/6/2018(Trình bày lại),numeric__Từ ngày 01/7/2018đến ngày 31/12/2018,numeric__Từ ngày 01/01/2018đến ngày 30/6/2018(Trình bày lại)
,,,VND,VND,,
Số đầu kỳ,Số đầu kỳ,Số đầu kỳ,687.876.534.536,516.700.389.523,687876534536.0,516700389523.0
Trích lập dự phòng bổ sung trong kỳ,Trích lập dự phòng bổ sung trong kỳ,Trích lập dự phòng bổ sung trong kỳ,440.537.753.260,598.244.899.131,440537753260.0,598244899131.0
(Hoàn nhập) dự phòng,(Hoàn nhập) dự phòng,(Hoàn nhập) dự phòng,(25.953.157.856),(63.060.762.045),-25953157856.0,-63060762045.0
Các khoản dự phòng đã sử dụng,Các khoản dự phòng đã sử dụng,Các khoản dự phòng đã sử dụng,(707.685.824.025),(364.007.992.073),-707685824025.0,-364007992073.0
Số cuối kỳ,Số cuối kỳ,Số cuối kỳ,394.775.305.915,687.876.534.536,394775305915.0,687876534536.0
