row_label_raw,row_label_full,col_0,Giá gốc,Điều chỉnh theo phương pháp vốn chủ sở hữu,Giá trị theo phương pháp vốn chủ sở hữu,numeric__Giá gốc,numeric__Điều chỉnh theo phương pháp vốn chủ sở hữu,numeric__Giá trị theo phương pháp vốn chủ sở hữu
,,,VND,VND,VND,,,
Công ty Cổ phần Thủy điện Nậm Chiến,Công ty Cổ phần Thủy điện Nậm Chiến,Công ty Cổ phần Thủy điện Nậm Chiến,302.295.301.000,27.151.326.579,329.446.627.579,302295301000.0,27151326579.0,329446627579.0
Công ty Cổ phần Năng lượng Sông Hồng,Công ty Cổ phần Năng lượng Sông Hồng,Công ty Cổ phần Năng lượng Sông Hồng,32.887.500.000,5.123.959.896,38.011.459.896,32887500000.0,5123959896.0,38011459896.0
Công ty Cổ phần Máy - Thiết bị Dầu khí Miền Bắc Việt Nam,Công ty Cổ phần Máy - Thiết bị Dầu khí Miền Bắc Việt Nam,Công ty Cổ phần Máy - Thiết bị Dầu khí Miền Bắc Việt Nam,952.434.683,(506.923.464),445.511.219,952434683.0,-506923464.0,445511219.0
,,,336.135.235.683,31.768.363.011,367.903.598.694,336135235683.0,31768363011.0,367903598694.0
