row_label_raw,row_label_full,col_0,Từ ngày 01/7/2018đến ngày 31/12/2018,Từ ngày 01/01/2018đến ngày 30/6/2018(Trình bày lại),numeric__Từ ngày 01/7/2018đến ngày 31/12/2018,numeric__Từ ngày 01/01/2018đến ngày 30/6/2018(Trình bày lại)
,,,VND,VND,,
Giá vốn bán điện,Giá vốn bán điện,Giá vốn bán điện,12.472.746.055.465,14.578.290.338.703,12472746055465.0,14578290338703.0
Giá vốn bán hàng hóa,Giá vốn bán hàng hóa,Giá vốn bán hàng hóa,581.632.267.666,518.480.973.454,581632267666.0,518480973454.0
Giá vốn dịch vụ,Giá vốn dịch vụ,Giá vốn dịch vụ,19.808.885.872,959.510.962,19808885872.0,959510962.0
Giá vốn của hợp đồng xây lắp,Giá vốn của hợp đồng xây lắp,Giá vốn của hợp đồng xây lắp,937.588.357,2.085.514.102,937588357.0,2085514102.0
Giá vốn bán bất động sản,Giá vốn bán bất động sản,Giá vốn bán bất động sản,-,10.717.917.945,,10717917945.0
,,,13.075.124.797.360,15.110.534.255.166,13075124797360.0,15110534255166.0
