row_label_raw,row_label_full,col_0,Từ ngày 01/7/2018đến ngày 31/12/2018,Từ ngày 01/01/2018đến ngày 30/6/2018(Trình bày lại),numeric__Từ ngày 01/7/2018đến ngày 31/12/2018,numeric__Từ ngày 01/01/2018đến ngày 30/6/2018(Trình bày lại)
,,,VND,VND,,
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",9.353.786.552.172,11.189.838.531.094,9353786552172.0,11189838531094.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,320.417.378.795,463.094.067.496,320417378795.0,463094067496.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,1.906.127.430.872,2.014.211.539.980,1906127430872.0,2014211539980.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,1.051.392.818.696,1.209.646.212.298,1051392818696.0,1209646212298.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,197.678.240.270,174.669.783.579,197678240270.0,174669783579.0
,,,12.829.402.420.805,15.051.460.134.447,12829402420805.0,15051460134447.0
