row_label_raw,row_label_full,col_0,Từ ngày 01/7/2018đến ngày 31/12/2018,Từ ngày 01/01/2018đến ngày 30/6/2018(Trình bày lại),numeric__Từ ngày 01/7/2018đến ngày 31/12/2018,numeric__Từ ngày 01/01/2018đến ngày 30/6/2018(Trình bày lại)
,,,VND,VND,,
Thu phạt vi phạm hợp đồng,Thu phạt vi phạm hợp đồng,Thu phạt vi phạm hợp đồng,1.718.068.517,3.039.900.838,1718068517.0,3039900838.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,16.020.970.005,12.191.468.208,16020970005.0,12191468208.0
,,,17.739.038.522,15.231.369.046,17739038522.0,15231369046.0
