row_label_raw,row_label_full,CHỈ TIÊU,Mã số,Thuyết minh,Năm 2016 VND,Năm 2015 VND,numeric__Mã số,numeric__Thuyết minh,numeric__Năm 2016 VND,numeric__Năm 2015 VND
1. Doanh thu bán hàng & cung cấp dịch vụ,1. Doanh thu bán hàng & cung cấp dịch vụ,1. Doanh thu bán hàng & cung cấp dịch vụ,01,28,1.069.784.706.904,1.182.706.679.213,1.0,28.0,1069784706904.0,1182706679213.0
2. Các khoản giảm trừ doanh thu,2. Các khoản giảm trừ doanh thu,2. Các khoản giảm trừ doanh thu,02,,-,-,2.0,,,
3. Doanh thu thuần về bán hàng & cc dịch vụ,3. Doanh thu thuần về bán hàng & cc dịch vụ,3. Doanh thu thuần về bán hàng & cc dịch vụ,10,,1.069.784.706.904,1.182.706.679.213,10.0,,1069784706904.0,1182706679213.0
4. Giá vốn hàng bán,4. Giá vốn hàng bán,4. Giá vốn hàng bán,11,29,947.408.744.535,1.083.180.901.357,11.0,29.0,947408744535.0,1083180901357.0
5. Lợi nhuận gộp về bán hàng & cc dịch vụ,5. Lợi nhuận gộp về bán hàng & cc dịch vụ,5. Lợi nhuận gộp về bán hàng & cc dịch vụ,20,,122.375.962.369,99.525.777.856,20.0,,122375962369.0,99525777856.0
6. Doanh thu hoạt động tài chính,6. Doanh thu hoạt động tài chính,6. Doanh thu hoạt động tài chính,21,30,86.942.944.805,123.279.099.187,21.0,30.0,86942944805.0,123279099187.0
7. Chi phí tài chính,7. Chi phí tài chính,7. Chi phí tài chính,22,31,107.461.251.520,137.090.927.374,22.0,31.0,107461251520.0,137090927374.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,96.028.596.295,131.508.795.990,23.0,,96028596295.0,131508795990.0
8. Chi phí bán hàng,8. Chi phí bán hàng,8. Chi phí bán hàng,25,32a,256.536.790,477.959.046,25.0,,256536790.0,477959046.0
9. Chi phí quản lý doanh nghiệp,9. Chi phí quản lý doanh nghiệp,9. Chi phí quản lý doanh nghiệp,26,32b,22.307.101.181,25.494.882.783,26.0,,22307101181.0,25494882783.0
10. Lợi nhuận thuần từ hoạt động kinh doanh,10. Lợi nhuận thuần từ hoạt động kinh doanh,10. Lợi nhuận thuần từ hoạt động kinh doanh,30,,79.294.017.683,59.741.107.840,30.0,,79294017683.0,59741107840.0
11. Thu nhập khác,11. Thu nhập khác,11. Thu nhập khác,31,33,1.624.540.584,224.562.330,31.0,33.0,1624540584.0,224562330.0
12. Chi phí khác,12. Chi phí khác,12. Chi phí khác,32,34,7.300.014.201,2.223.999.152,32.0,34.0,7300014201.0,2223999152.0
13. Lợi nhuận khác,13. Lợi nhuận khác,13. Lợi nhuận khác,40,,(5.675.473.617),(1.999.436.822),40.0,,-5675473617.0,-1999436822.0
14. Tổng lợi nhuận kế toán trước thuế,14. Tổng lợi nhuận kế toán trước thuế,14. Tổng lợi nhuận kế toán trước thuế,50,,73.618.544.066,57.741.671.018,50.0,,73618544066.0,57741671018.0
15. Chi phí thuế TNDN hiện hành,15. Chi phí thuế TNDN hiện hành,15. Chi phí thuế TNDN hiện hành,51,35,16.821.607.797,9.402.206.912,51.0,35.0,16821607797.0,9402206912.0
16. Chi phí thuế TNDN hoãn lại,16. Chi phí thuế TNDN hoãn lại,16. Chi phí thuế TNDN hoãn lại,52,,-,(116.625.447),52.0,,,-116625447.0
17. Lợi nhuận sau thuế TNDN,17. Lợi nhuận sau thuế TNDN,17. Lợi nhuận sau thuế TNDN,60,,56.796.936.269,48.456.089.553,60.0,,56796936269.0,48456089553.0
