row_label_raw,row_label_full,col_0,Số đầu kỳ,Số phải nộp trong kỳ,Số thực nộp trong kỳ,Số cuối kỳ,numeric__Số đầu kỳ,numeric__Số phải nộp trong kỳ,numeric__Số thực nộp trong kỳ,numeric__Số cuối kỳ
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,536.691.853,1.052.408.877,1.003.839.258,585.261.472,536691853.0,1052408877.0,1003839258.0,585261472.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,9.228.551.345,16.821.607.797,4.935.301.934,21.114.857.208,9228551345.0,16821607797.0,4935301934.0,21114857208.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,168.548.503,48.774.938,134.115.322,83.208.119,168548503.0,48774938.0,134115322.0,83208119.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,84.000.000,184.709.550,99.081.000,169.628.550,84000000.0,184709550.0,99081000.0,169628550.0
"Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất",380.890.960,2.547.780.654,823.037.496,2.105.634.118,380890960.0,2547780654.0,823037496.0,2105634118.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,32.000.000,162.595.000,41.123.280,153.471.720,32000000.0,162595000.0,41123280.0,153471720.0
Phí và lệ phí,Phí và lệ phí,Phí và lệ phí,605.896.200,(186.830.910),374.728.490,44.336.800,605896200.0,-186830910.0,374728490.0,44336800.0
Cộng,Cộng,Cộng,11.036.578.861,20.631.045.906,7.411.226.780,24.256.397.987,11036578861.0,20631045906.0,7411226780.0,24256397987.0
