row_label_raw,row_label_full,col_0,Năm 2016,Năm 2015,numeric__Năm 2016,numeric__Năm 2015
Doanh thu cho thuê tài sản,Doanh thu cho thuê tài sản,Doanh thu cho thuê tài sản,4.974.388.557,5.036.865.959,4974388557.0,5036865959.0
Công ty CP Đầu tư & Phát triển DVCT CC ĐLGL,Công ty CP Đầu tư & Phát triển DVCT CC ĐLGL,Công ty CP Đầu tư & Phát triển DVCT CC ĐLGL,1.040.280.000,544.560.000,1040280000.0,544560000.0
Công ty TNHH Nông nghiệp Đức Long Gia Lai,Công ty TNHH Nông nghiệp Đức Long Gia Lai,Công ty TNHH Nông nghiệp Đức Long Gia Lai,164.945.457,287.842.857,164945457.0,287842857.0
Công ty CP Đức Long Đà Nẵng,Công ty CP Đức Long Đà Nẵng,Công ty CP Đức Long Đà Nẵng,207.272.724,207.272.726,207272724.0,207272726.0
Công ty CP DV CTCC Đức Long Bảo Lộc,Công ty CP DV CTCC Đức Long Bảo Lộc,Công ty CP DV CTCC Đức Long Bảo Lộc,3.561.890.376,3.997.190.376,3561890376.0,3997190376.0
Doanh thu xây lắp,Doanh thu xây lắp,Doanh thu xây lắp,47.940.233.635,452.603.786.953,47940233635.0,452603786953.0
Công ty CP BOT & BT Đức Long Gia Lai,Công ty CP BOT & BT Đức Long Gia Lai,Công ty CP BOT & BT Đức Long Gia Lai,18.542.493.635,360.524.627.994,18542493635.0,360524627994.0
Công ty CP BOT & BT Đức Long Đắk Nông,Công ty CP BOT & BT Đức Long Đắk Nông,Công ty CP BOT & BT Đức Long Đắk Nông,-,92.079.158.959,,92079158959.0
Công ty CP Đầu tư & PT Điện năng Đức Long Gia Lai,Công ty CP Đầu tư & PT Điện năng Đức Long Gia Lai,Công ty CP Đầu tư & PT Điện năng Đức Long Gia Lai,29.397.740.000,-,29397740000.0,
"Doanh thu bán thành phẩm, hàng hóa","Doanh thu bán thành phẩm, hàng hóa","Doanh thu bán thành phẩm, hàng hóa",345.709.341.314,387.580.269.064,345709341314.0,387580269064.0
Công ty TNHH Nông nghiệp Đức Long Gia Lai,Công ty TNHH Nông nghiệp Đức Long Gia Lai,Công ty TNHH Nông nghiệp Đức Long Gia Lai,-,1.105.000.000,,1105000000.0
Công ty CP Dịch vụ Bảo vệ Đức Long Gia Lai,Công ty CP Dịch vụ Bảo vệ Đức Long Gia Lai,Công ty CP Dịch vụ Bảo vệ Đức Long Gia Lai,-,3.627.273,,3627273.0
Công ty TNHH Cung ứng VT NL Tây Nguyên,Công ty TNHH Cung ứng VT NL Tây Nguyên,Công ty TNHH Cung ứng VT NL Tây Nguyên,342.569.226.600,379.669.818.400,342569226600.0,379669818400.0
Công ty TNHH KT Khoáng sản Đức Sang Gia Lai,Công ty TNHH KT Khoáng sản Đức Sang Gia Lai,Công ty TNHH KT Khoáng sản Đức Sang Gia Lai,2.046.889.169,5.340.000.000,2046889169.0,5340000000.0
Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,1.093.225.545,-,1093225545.0,
Công ty CP Trồng rừng và CCN Đức Long Gia Lai,Công ty CP Trồng rừng và CCN Đức Long Gia Lai,Công ty CP Trồng rừng và CCN Đức Long Gia Lai,-,1.452.634.300,,1452634300.0
Công ty CP Đầu tư & PT Điện năng Đức Long Gia Lai,Công ty CP Đầu tư & PT Điện năng Đức Long Gia Lai,Công ty CP Đầu tư & PT Điện năng Đức Long Gia Lai,-,9.189.091,,9189091.0
Cộng,Cộng,Cộng,398.623.963.506,845.220.921.976,398623963506.0,845220921976.0
