row_label_raw,row_label_full,CHỈ TIÊU,Mã số,Thuyết minh,Năm 2016 VND,Năm 2015 VND,numeric__Mã số,numeric__Thuyết minh,numeric__Năm 2016 VND,numeric__Năm 2015 VND
I. Lưu chuyển tiền từ hoạt động kinh doanh,I. Lưu chuyển tiền từ hoạt động kinh doanh,I. Lưu chuyển tiền từ hoạt động kinh doanh,I. Lưu chuyển tiền từ hoạt động kinh doanh,I. Lưu chuyển tiền từ hoạt động kinh doanh,I. Lưu chuyển tiền từ hoạt động kinh doanh,I. Lưu chuyển tiền từ hoạt động kinh doanh,,,,
"1. Tiền thu từ bán hàng, CC DV và doanh thu khác","I. Lưu chuyển tiền từ hoạt động kinh doanh > 1. Tiền thu từ bán hàng, CC DV và doanh thu khác","1. Tiền thu từ bán hàng, CC DV và doanh thu khác",01,,1.059.603.565.431,1.109.818.868.434,1.0,,1059603565431.0,1109818868434.0
2. Tiền chỉ trả cho người cung cấp HH và DV,I. Lưu chuyển tiền từ hoạt động kinh doanh > 2. Tiền chỉ trả cho người cung cấp HH và DV,2. Tiền chỉ trả cho người cung cấp HH và DV,02,,(1.069.320.830.435),(1.367.118.891.383),2.0,,-1069320830435.0,-1367118891383.0
3. Tiền chỉ trả cho người lao động,I. Lưu chuyển tiền từ hoạt động kinh doanh > 3. Tiền chỉ trả cho người lao động,3. Tiền chỉ trả cho người lao động,03,,(10.740.503.151),(12.665.613.236),3.0,,-10740503151.0,-12665613236.0
4. Tiền lãi vay đã trả,I. Lưu chuyển tiền từ hoạt động kinh doanh > 4. Tiền lãi vay đã trả,4. Tiền lãi vay đã trả,04,"22, 23, 31",(93.901.884.712),(94.099.918.689),4.0,,-93901884712.0,-94099918689.0
5. Thuế thu nhập doanh nghiệp đã nộp,I. Lưu chuyển tiền từ hoạt động kinh doanh > 5. Thuế thu nhập doanh nghiệp đã nộp,5. Thuế thu nhập doanh nghiệp đã nộp,05,21,(4.935.301.934),(13.112.826.414),5.0,21.0,-4935301934.0,-13112826414.0
6. Tiền thu khác từ hoạt động kinh doanh,I. Lưu chuyển tiền từ hoạt động kinh doanh > 6. Tiền thu khác từ hoạt động kinh doanh,6. Tiền thu khác từ hoạt động kinh doanh,06,,43.969.089.601,6.803.376.375,6.0,,43969089601.0,6803376375.0
7. Tiền chỉ khác cho hoạt động kinh doanh,I. Lưu chuyển tiền từ hoạt động kinh doanh > 7. Tiền chỉ khác cho hoạt động kinh doanh,7. Tiền chỉ khác cho hoạt động kinh doanh,07,,(21.888.186.016),(14.461.870.487),7.0,,-21888186016.0,-14461870487.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,I. Lưu chuyển tiền từ hoạt động kinh doanh > Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,,(97.214.051.216),(384.836.875.400),20.0,,-97214051216.0,-384836875400.0
II. Lưu chuyển tiền từ hoạt động đầu tư,II. Lưu chuyển tiền từ hoạt động đầu tư,II. Lưu chuyển tiền từ hoạt động đầu tư,II. Lưu chuyển tiền từ hoạt động đầu tư,II. Lưu chuyển tiền từ hoạt động đầu tư,II. Lưu chuyển tiền từ hoạt động đầu tư,II. Lưu chuyển tiền từ hoạt động đầu tư,,,,
