row_label_raw,row_label_full,Công ty CP Đầu tư Xây dựng Nam Nguyên,Mối quan hệ > Công ty nhận đầu tư,31/12/2016 > 11.177.846.159,01/01/2016 > 11.127.846.159,numeric__Mối quan hệ > Công ty nhận đầu tư,numeric__31/12/2016 > 11.177.846.159,numeric__01/01/2016 > 11.127.846.159
Công ty TNHH KT Khoáng sản Đức Sang Gia Lai,Công ty TNHH KT Khoáng sản Đức Sang Gia Lai,Công ty TNHH KT Khoáng sản Đức Sang Gia Lai,Công ty nhận đầu tư,7.432.390.621,6.704.486.043,,7432390621.0,6704486043.0
Công ty CP Đầu tư Phát triển DV CTCC ĐLGL,Công ty CP Đầu tư Phát triển DV CTCC ĐLGL,Công ty CP Đầu tư Phát triển DV CTCC ĐLGL,Công ty nhận đầu tư,67.000.000,-,,67000000.0,
Công ty Shine Profit development Limited,Công ty Shine Profit development Limited,Công ty Shine Profit development Limited,Công ty con của Công ty Mass Noble Investment Limited,125.336.620.362,-,,125336620362.0,
Cộng,Cộng,Cộng,,144.013.857.142,17.832.332.202,,144013857142.0,17832332202.0
