row_label_raw,row_label_full,col_0,31/12/2016,01/01/2016,numeric__31/12/2016,numeric__01/01/2016
Cho vay ngắn hạn,Cho vay ngắn hạn,Cho vay ngắn hạn,769.594.756.752,625.815.593.797,769594756752.0,625815593797.0
Công ty Cổ phần Quốc tế Sài Gòn (a),Công ty Cổ phần Quốc tế Sài Gòn (a),Công ty Cổ phần Quốc tế Sài Gòn (a),312.295.127.000,408.490.727.000,312295127000.0,408490727000.0
DNTN Du lịch Lữ hành & Đầu tư Xây dựng NHHTC (b),DNTN Du lịch Lữ hành & Đầu tư Xây dựng NHHTC (b),DNTN Du lịch Lữ hành & Đầu tư Xây dựng NHHTC (b),7.972.371.581,6.972.000.000,7972371581.0,6972000000.0
Nguyễn Thanh Lâm (c),Nguyễn Thanh Lâm (c),Nguyễn Thanh Lâm (c),344.455.255.829,184.238.582.345,344455255829.0,184238582345.0
Công ty Cổ phần Chế biến Gỗ Đức Long Gia Lai (d),Công ty Cổ phần Chế biến Gỗ Đức Long Gia Lai (d),Công ty Cổ phần Chế biến Gỗ Đức Long Gia Lai (d),9.309.361.807,8.096.361.807,9309361807.0,8096361807.0
Công ty CP Khoáng sản và Luyện kim Tây Nguyên (e),Công ty CP Khoáng sản và Luyện kim Tây Nguyên (e),Công ty CP Khoáng sản và Luyện kim Tây Nguyên (e),16.332.137.994,12.017.853.104,16332137994.0,12017853104.0
Công ty CP Đầu tư & Kinh doanh Bất động sản ĐLGL (f),Công ty CP Đầu tư & Kinh doanh Bất động sản ĐLGL (f),Công ty CP Đầu tư & Kinh doanh Bất động sản ĐLGL (f),6.000.069.541,6.000.069.541,6000069541.0,6000069541.0
Nguyễn Tuấn Vũ (g),Nguyễn Tuấn Vũ (g),Nguyễn Tuấn Vũ (g),6.006.000.000,-,6006000000.0,
Trần Thị Như Hạnh (g),Trần Thị Như Hạnh (g),Trần Thị Như Hạnh (g),3.742.233.000,-,3742233000.0,
Võ Duy Phong (g),Võ Duy Phong (g),Võ Duy Phong (g),6.000.000.000,-,6000000000.0,
Nguyễn Thị Anh Thư (g),Nguyễn Thị Anh Thư (g),Nguyễn Thị Anh Thư (g),20.000.000.000,-,20000000000.0,
Hà Thị Ngọc Trang (g),Hà Thị Ngọc Trang (g),Hà Thị Ngọc Trang (g),9.900.000.000,-,9900000000.0,
Võ Thị Việt Hà (g),Võ Thị Việt Hà (g),Võ Thị Việt Hà (g),8.000.000.000,-,8000000000.0,
Đặng Nam Cường (g),Đặng Nam Cường (g),Đặng Nam Cường (g),19.582.200.000,-,19582200000.0,
