row_label_raw,row_label_full,col_0,Mối quan hệ,31/12/2016,01/01/2016,numeric__Mối quan hệ,numeric__31/12/2016,numeric__01/01/2016
Công ty TNHH Nông nghiệp Đức Long Gia Lai,Công ty TNHH Nông nghiệp Đức Long Gia Lai,Công ty TNHH Nông nghiệp Đức Long Gia Lai,Công ty con,-,19.975.903.935,,,19975903935.0
Công ty CP Trồng rừng & Cây CN DLGL,Công ty CP Trồng rừng & Cây CN DLGL,Công ty CP Trồng rừng & Cây CN DLGL,Công ty con,44.409.069.770,39.173.785.426,,44409069770.0,39173785426.0
Công ty TNHH KTKS Đức Sang Gia Lai,Công ty TNHH KTKS Đức Sang Gia Lai,Công ty TNHH KTKS Đức Sang Gia Lai,Công ty nhận đầu tư,1.635.037.883,2.010.037.883,,1635037883.0,2010037883.0
Công ty TNHH Đức Long Dung Quát,Công ty TNHH Đức Long Dung Quát,Công ty TNHH Đức Long Dung Quát,"Chung cổ đông lớn, có ảnh hưởng đáng kể",-,16.185.312.138,,,16185312138.0
Cộng,Cộng,Cộng,,46.044.107.653,77.345.039.382,,46044107653.0,77345039382.0
