row_label_raw,row_label_full,col_0,Don vị tính: VND,Don vị tính: VND_1,numeric__Don vị tính: VND,numeric__Don vị tính: VND_1
,,,Năm nay,Năm trước,,
Vốn cổ phần đã phát hành,Vốn cổ phần đã phát hành,Vốn cổ phần đã phát hành,,,,
Số đầu năm,Vốn cổ phần đã phát hành > Số đầu năm,Số đầu năm,18.681.880.870.000,14.545.550.980.000,18681880870000.0,14545550980000.0
Tăng vốn trong năm,Vốn cổ phần đã phát hành > Tăng vốn trong năm,Tăng vốn trong năm,7.695.198.670.000,4.136.329.890.000,7695198670000.0,4136329890000.0
Số cuối năm,Vốn cổ phần đã phát hành > Số cuối năm,Số cuối năm,26.377.079.540.000,18.681.880.870.000,26377079540000.0,18681880870000.0
