row_label_raw,row_label_full,STT,Tên công ty,Tên viết tắt,Tỷ lệ biểu quyết (%),Tỷ lệ lợi ích (%),Trụ sở chính,Hoạt động chính,numeric__Tên công ty,numeric__Tên viết tắt,numeric__Tỷ lệ biểu quyết (%),numeric__Tỷ lệ lợi ích (%),numeric__Trụ sở chính,numeric__Hoạt động chính
42,42,42,Công ty TNHH Bắt động sản Tây Tăng Long,Công ty Tây Tăng Long,"90,00","84,93","Số 72 Lê Thánh Tôn, phường Bến Nghé, quận 1, TP Hồ Chí Minh","Đầu tư, xây dựng và kinh doanh bất động sản",,,90.0,84.93,,
43,43,43,Công ty TNHH Khách sạn và Du lịch Tây Hồ View,Công ty Tây Hồ View,"70,00","63,35","58 đường Tây Hồ, phường Quảng An, quận Tây Hồ, TP Hà Nội","Đầu tư, xây dựng và kinh doanh dịch vụ nhà hàng, khách sạn",,,70.0,63.35,,
44,44,44,Công ty TNHH Vinpearl Bãi Dải,Công ty Vinpearl Bãi Dải,"90,00","81,45","Đảo Hòn Tre, phường Vĩnh Nguyên, TP Nha Trang, tỉnh Khánh Hòa","Đầu tư, xây dựng và kinh doanh dịch vụ nhà hàng, khách sạn",,,90.0,81.45,,
45,45,45,Công ty TNHH Đầu tư Cam Ranh,Công ty Cam Ranh,"90,00","81,45","16 Mạc Đĩnh Chi, phường Phước Tiến, TP Nha Trang, tỉnh Khánh Hòa","Đầu tư, xây dựng và kinh doanh dịch vụ nhà hàng, khách sạn",,,90.0,81.45,,
46,46,46,Công ty Cổ phần Du lịch Hòn Một,Công ty Hòn Một,"83,63","75,69","Đảo Hòn Tre, phường Vĩnh Nguyên, TP Nha Trang, tỉnh Khánh Hòa","Đầu tư, xây dựng và kinh doanh dịch vụ nhà hàng, khách sạn",,,83.63,75.69,,
47,47,47,Công ty TNHH Đầu tư và Phát triển Hòn Tre,Công ty Hòn Tre,"90,00","81,45","Số 42/2 Đồng Nai, phường Phước Hải, TP Nha Trang, tỉnh Khánh Hòa","Đầu tư, xây dựng và kinh doanh dịch vụ nhà hàng, khách sạn",,,90.0,81.45,,
48,48,48,Công ty TNHH Vinpearl Hạ Long,Công ty Vinpearl Hạ Long,"100,00","90,50","Đảo Rêu, phường Bãi Cháy, TP Hạ Long, tỉnh Quảng Ninh","Đầu tư, xây dựng và kinh doanh dịch vụ nhà hàng, khách sạn",,,100.0,90.5,,
49,49,49,Công ty TNHH Vinpearl Cần Thơ,Công ty Vinpearl Cần Thơ,"100,00","90,50","Số 209, đường 30/4, phường Xuân Khánh, quận Ninh Kiều, TP Cần Thơ","Đầu tư, xây dựng và kinh doanh dịch vụ nhà hàng, khách sạn",,,100.0,90.5,,
50,50,50,Công ty Cổ phần Vinpearlland,Công ty Vinpearlland,"100,00","98,86","Đảo Hòn Tre, phường Vĩnh Nguyên, TP Nha Trang, tỉnh Khánh Hòa",Cung cấp dịch vụ công viên vui chơi và công viên theo chủ đề,,,100.0,98.86,,
51,51,51,Công ty TNHH Đầu tư Kinh doanh Thương mại BFF,Công ty BFF,"86,96","86,94","Số 72 Lê Thánh Tôn, phường Bến Nghé, quận 1, TP Hồ Chí Minh",Bán lẻ trong các cửa hàng chuyên doanh,,,86.96,86.94,,
