row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
400,400,400,D. VỐN CHỦ SỞ HỮU,,40.838.524.923.677,37.250.949.209.945,,,40838524923677.0,37250949209945.0
410,410,410,I. Vốn chủ sở hữu,25,40.838.524.923.677,37.250.949.209.945,,25.0,40838524923677.0,37250949209945.0
411,411,411,1. Vốn cổ phần đã phát hành,,26.377.079.540.000,18.681.880.870.000,,,26377079540000.0,18681880870000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,26.377.079.540.000,18.681.880.870.000,,,26377079540000.0,18681880870000.0
411b,411b,411b,- Cổ phiếu ưu đãi,,-,-,,,,
412,411b > 412,412,2. Thặng dư vốn cổ phần,,13.920.405.048.300,17.279.282.355.762,,,13920405048300.0,17279282355762.0
420,411b > 420,420,3. Quỹ khác thuộc vốn chủ sở hữu,,31.000.000.000,26.000.000.000,,,31000000000.0,26000000000.0
421,411b > 421,421,4. Lợi nhuận sau thuế chưa phân phối,,510.040.335.377,1.263.785.984.183,,,510040335377.0,1263785984183.0
421a,411b > 421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,94.895.396.911,6.467.923.866,,,94895396911.0,6467923866.0
421b,411b > 421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,415.144.938.466,1.257.318.060.317,,,415144938466.0,1257318060317.0
440,411b > 440,440,TỔNG CỘNG NGUỒN VỐN,,82.922.573.348.412,78.320.905.517.012,,,82922573348412.0,78320905517012.0
