row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Tiền mặt,Tiền mặt,Tiền mặt,639.753.275,157.631.730,639753275.0,157631730.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,1.359.538.073.291,571.135.778.659,1359538073291.0,571135778659.0
Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,-,500.000.000.000,,500000000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.360.177.826.566,1.071.293.410.389,1360177826566.0,1071293410389.0
