row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Góp vốn,Cổ tức được chia,Cổ tức nhận được,Đơn vị tính: VNDThu hồi tiền đặtcọc/Nhận đặt cọc,numeric__Mối quan hệ,numeric__Góp vốn,numeric__Cổ tức được chia,numeric__Cổ tức nhận được,numeric__Đơn vị tính: VNDThu hồi tiền đặtcọc/Nhận đặt cọc
Công ty Tân Liên Phát,Công ty Tân Liên Phát,Công ty Tân Liên Phát,Công ty con,-,340.000.000.000,(340.000.000.000),1.733.000.000.000,,,340000000000.0,-340000000000.0,1733000000000.0
Công ty Sài Đồng,Công ty Sài Đồng,Công ty Sài Đồng,Công ty con,-,-,(939.964.899.900),(77.535.805.847),,,,-939964899900.0,-77535805847.0
Công ty Hoàng Gia,Công ty Hoàng Gia,Công ty Hoàng Gia,Công ty con,-,512.156.250.000,(512.156.250.000),-,,,512156250000.0,-512156250000.0,
Công ty Vinmec,Công ty Vinmec,Công ty Vinmec,Công ty con,1.788.908.480.000,-,-,-,,1788908480000.0,,,
Công ty Thời Đại,Công ty Thời Đại,Công ty Thời Đại,Công ty con,-,300.000.000.000,(300.000.000.000),-,,,300000000000.0,-300000000000.0,
Công ty Vincom Retail,Công ty Vincom Retail,Công ty Vincom Retail,Công ty con,5.256.710.680.000,-,-,-,,5256710680000.0,,,
Công ty Quản lý BĐS Vinhomes,Công ty Quản lý BĐS Vinhomes,Công ty Quản lý BĐS Vinhomes,Công ty con đến ngày3 tháng 2 năm 2016,576.500.000.000,136.607.638.640,(136.607.638.640),-,,576500000000.0,136607638640.0,-136607638640.0,
Công ty BĐS Thăng Long,Công ty BĐS Thăng Long,Công ty BĐS Thăng Long,Công ty con,32.200.000.000,-,-,-,,32200000000.0,,,
