row_label_raw,row_label_full,col_0,Thuyết minh,Số cuối năm > Giá gốc,Số cuối năm > Dự phòng,Số đầu năm > Giá gốc,Số đầu năm > Dự phòng,numeric__Thuyết minh,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Dự phòng,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Dự phòng
Đầu tư vào công ty con (i),Đầu tư vào công ty con (i),Đầu tư vào công ty con (i),17.1,46.106.922.943.969,(88.913.079.699),34.479.034.583.248,-,171.0,46106922943969.0,-88913079699.0,34479034583248.0,
"Đầu tư vào công ty liên doanh, liên kết","Đầu tư vào công ty liên doanh, liên kết","Đầu tư vào công ty liên doanh, liên kết",17.2,-,-,1.482.214.318.182,-,172.0,,,1482214318182.0,
Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,17.3,1.584.777.500.000,(56.192.900.196),2.314.290.515.345,-,173.0,1584777500000.0,-56192900196.0,2314290515345.0,
TỔNG CÔNG,TỔNG CÔNG,TỔNG CÔNG,,47.691.700.443.969,(145.105.979.895),38.275.539.416.775,-,,47691700443969.0,-145105979895.0,38275539416775.0,
