row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Lãi trái phiếu và lãi vay phải trả,Lãi trái phiếu và lãi vay phải trả,Lãi trái phiếu và lãi vay phải trả,873.991.162.397,721.923.032.743,873991162397.0,721923032743.0
Trích trước chi phí xây dựng và giá vốn của bất động sản đã chuyển nhượng,Trích trước chi phí xây dựng và giá vốn của bất động sản đã chuyển nhượng,Trích trước chi phí xây dựng và giá vốn của bất động sản đã chuyển nhượng,361.384.976.225,38.174.353.425,361384976225.0,38174353425.0
Các khoản chi phí phải trả khác,Các khoản chi phí phải trả khác,Các khoản chi phí phải trả khác,97.943.343.469,4.766.909.213,97943343469.0,4766909213.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.333.319.482.091,764.864.295.381,1333319482091.0,764864295381.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Chi phí phải trả khác,Trong đó: > Chi phí phải trả khác,Chi phí phải trả khác,908.681.288.050,415.083.938.671,908681288050.0,415083938671.0
Chi phí phải trả các bên liên quan(Thuyết minh số 32),Trong đó: > Chi phí phải trả các bên liên quan(Thuyết minh số 32),Chi phí phải trả các bên liên quan(Thuyết minh số 32),424.638.194.041,349.780.356.710,424638194041.0,349780356710.0
