row_label_raw,row_label_full,Mã số,BẢNG CÂN ĐỐI KẾ TOÁN,col_2,Số đầu năm(Đã được trình bày trước đây),Số đầu nămTrình bày lại (Được trình bày lại),Số đầu nămTrình bày lại (Được trình bày lại)_1,numeric__BẢNG CÂN ĐỐI KẾ TOÁN,numeric__col_2,numeric__Số đầu năm(Đã được trình bày trước đây),numeric__Số đầu nămTrình bày lại (Được trình bày lại),numeric__Số đầu nămTrình bày lại (Được trình bày lại)_1
131,131,131,Phải thu ngắn hạn của khách hàng,(1),288.691.127.787,93.448.998.244,382.140.126.031,,-1.0,288691127787.0,93448998244.0,382140126031.0
136,136,136,Phải thu ngắn hạn khác,(1),3.769.416.074.671,(93.448.998.244),3.675.967.076.427,,-1.0,3769416074671.0,-93448998244.0,3675967076427.0
