row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị ghi số,Số đầu năm > Giá gốc,Số đầu năm > Giá trị ghi số,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị ghi số,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị ghi số
Ngắn hạn (*),Ngắn hạn (*),Ngắn hạn (*),,,,,,,,
- Các khoản tiền gửi ngân hàng và chứng chỉ tiền gửi,Ngắn hạn (*) > - Các khoản tiền gửi ngân hàng và chứng chỉ tiền gửi,- Các khoản tiền gửi ngân hàng và chứng chỉ tiền gửi,-,-,1.627.000.000.000,1.627.000.000.000,,,1627000000000.0,1627000000000.0
- Các khoản tiền gửi dài hạn đến hạn phải thu hồi,Ngắn hạn (*) > - Các khoản tiền gửi dài hạn đến hạn phải thu hồi,- Các khoản tiền gửi dài hạn đến hạn phải thu hồi,-,-,497.621.378.611,497.621.378.611,,,497621378611.0,497621378611.0
TỔNG CỘNG,Ngắn hạn (*) > TỔNG CỘNG,TỔNG CỘNG,-,-,2.124.621.378.611,2.124.621.378.611,,,2124621378611.0,2124621378611.0
Dài hạn,Dài hạn,Dài hạn,,,,,,,,
- Trái phiếu dài hạn và tiền gửi ngân hàng,Dài hạn > - Trái phiếu dài hạn và tiền gửi ngân hàng,- Trái phiếu dài hạn và tiền gửi ngân hàng,20.000.000.000,20.000.000.000,497.621.378.611,497.621.378.611,20000000000.0,20000000000.0,497621378611.0,497621378611.0
Trong đó: các khoản tiền gửi dài hạn đến hạn thu hồi,Dài hạn > Trong đó: các khoản tiền gửi dài hạn đến hạn thu hồi,Trong đó: các khoản tiền gửi dài hạn đến hạn thu hồi,-,-,(497.621.378.611),(497.621.378.611),,,-497621378611.0,-497621378611.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,20.000.000.000,20.000.000.000,-,-,20000000000.0,20000000000.0,,
