row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Các khoản phải thu khách hàng,Các khoản phải thu khách hàng,Các khoản phải thu khách hàng,1.367.432.767.399,707.148.637.513,1367432767399.0,707148637513.0
Tổng Công ty Điện lực Dầu khí Việt Nam,Tổng Công ty Điện lực Dầu khí Việt Nam,Tổng Công ty Điện lực Dầu khí Việt Nam,639.274.563.146,488.191.304,639274563146.0,488191304.0
Cơ quan Tập đoàn Dầu khí Việt Nam,Cơ quan Tập đoàn Dầu khí Việt Nam,Cơ quan Tập đoàn Dầu khí Việt Nam,309.810.080.209,286.067.009.451,309810080209.0,286067009451.0
Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP,Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP,Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP,234.392.662.645,-,234392662645.0,
Tổng Công ty Tư vấn Thiết kế Dầu khí - CTCP,Tổng Công ty Tư vấn Thiết kế Dầu khí - CTCP,Tổng Công ty Tư vấn Thiết kế Dầu khí - CTCP,91.134.223.229,98.957.008.091,91134223229.0,98957008091.0
Công ty Cố phần Hoá dầu và Xơ sợi Dầu khí,Công ty Cố phần Hoá dầu và Xơ sợi Dầu khí,Công ty Cố phần Hoá dầu và Xơ sợi Dầu khí,46.789.648.142,47.089.648.142,46789648142.0,47089648142.0
Tổng Công ty Dầu Việt Nam - CTCP,Tổng Công ty Dầu Việt Nam - CTCP,Tổng Công ty Dầu Việt Nam - CTCP,21.172.552.973,239.052.687.504,21172552973.0,239052687504.0
Tổng Công ty Cố phần Vận tải Dầu khí,Tổng Công ty Cố phần Vận tải Dầu khí,Tổng Công ty Cố phần Vận tải Dầu khí,17.317.335.152,22.428.729.618,17317335152.0,22428729618.0
Tổng Công ty Cố phần Xây lắp Dầu khí Việt Nam,Tổng Công ty Cố phần Xây lắp Dầu khí Việt Nam,Tổng Công ty Cố phần Xây lắp Dầu khí Việt Nam,6.483.793.351,11.483.793.351,6483793351.0,11483793351.0
Tổng Công ty Cố phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,Tổng Công ty Cố phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,Tổng Công ty Cố phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,1.057.908.552,1.581.570.052,1057908552.0,1581570052.0
Phải thu khác,Phải thu khác,Phải thu khác,1.711.946.602.817,1.054.778.655.317,1711946602817.0,1054778655317.0
Tổng Công ty Điện lực Dầu khí Việt Nam,Tổng Công ty Điện lực Dầu khí Việt Nam,Tổng Công ty Điện lực Dầu khí Việt Nam,1.619.135.765.194,902.512.119.748,1619135765194.0,902512119748.0
Tổng Công ty Cố phần Xây lắp Dầu khí Việt Nam,Tổng Công ty Cố phần Xây lắp Dầu khí Việt Nam,Tổng Công ty Cố phần Xây lắp Dầu khí Việt Nam,54.870.608.031,54.929.934.211,54870608031.0,54929934211.0
Cơ quan Tập đoàn Dầu khí Việt Nam,Cơ quan Tập đoàn Dầu khí Việt Nam,Cơ quan Tập đoàn Dầu khí Việt Nam,18.304.617.151,7.113.569.539,18304617151.0,7113569539.0
Ngân hàng TMCP Đại chúng Việt Nam,Ngân hàng TMCP Đại chúng Việt Nam,Ngân hàng TMCP Đại chúng Việt Nam,19.635.612.441,45.809.460.754,19635612441.0,45809460754.0
Tổng Công ty Phân bón và hóa chất Dầu khí - CTCP,Tổng Công ty Phân bón và hóa chất Dầu khí - CTCP,Tổng Công ty Phân bón và hóa chất Dầu khí - CTCP,-,44.413.571.065,,44413571065.0
