row_label_raw,row_label_full,col_0,col_1,31/12/2021VND,01/01/2021VND,numeric__col_1,numeric__31/12/2021VND,numeric__01/01/2021VND
a),a),a),Ngắn hạn,15.837.699.128,26.101.030.230,,15837699128.0,26101030230.0
a),a),a),"Kinh phí công đoàn, BHXH, BHYT, BHTN",286.191.020,196.165.392,,286191020.0,196165392.0
a),a),a),"Nhận ký quỹ, ký cược ngắn hạn",2.120.262.325,11.304.555.369,,2120262325.0,11304555369.0
a),a),a),Công ty CP Đầu tư và Kinh doanh bất động sản Hải Phát (1),-,10.100.000.000,,,10100000000.0
a),a),a),Đặt cọc thuê nhà tháp C.E.O,785.262.325,744.555.369,,785262325.0,744555369.0
a),a),a),Các đối tượng khác,1.335.000.000,460.000.000,,1335000000.0,460000000.0
a),a),a),"Các khoản phải trả, phải nộp khác",13.431.245.783,14.600.309.469,,13431245783.0,14600309469.0
a),a),a),Trung tâm phát triển quỹ đất huyện Quốc Oai (2),8.377.736.000,8.377.736.000,,8377736000.0,8377736000.0
a),a),a),Các đối tượng khác,5.053.509.783,6.222.573.469,,5053509783.0,6222573469.0
b),b),b),Dài hạn,35.259.562.487,32.385.429.834,,35259562487.0,32385429834.0
b),b),b),"Nhận ký quỹ, ký cược dài hạn",29.998.150.495,26.278.143.334,,29998150495.0,26278143334.0
b),b),b),Đặt cọc thuê nhà tháp C.E.O,4.776.103.675,4.828.907.187,,4776103675.0,4828907187.0
b),b),b),Các đối tượng khác,25.222.046.820,21.449.236.147,,25222046820.0,21449236147.0
b),b),b),"Các khoản phải trả, phải nộp khác",5.261.411.992,6.107.286.500,,5261411992.0,6107286500.0
b),b),b),Phí bảo trì Dự án Chi Đông,1.321.506.153,1.321.506.153,,1321506153.0,1321506153.0
b),b),b),Phí bảo trì dự án nhà ở xã hội,3.281.122.596,4.000.451.334,,3281122596.0,4000451334.0
b),b),b),Các đối tượng khác,658.783.243,785.329.013,,658783243.0,785329013.0
b),b),b),Cộng,51.097.261.615,58.486.460.064,,51097261615.0,58486460064.0
