row_label_raw,row_label_full,01/01/2021,Dưới 1 năm VND,Từ 1-5 năm VND,Tổng cộng VND,numeric__Dưới 1 năm VND,numeric__Từ 1-5 năm VND,numeric__Tổng cộng VND
Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,79.463.038.580,32.385.429.834,111.848.468.414,79463038580.0,32385429834.0,111848468414.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,168.426.575.785,-,168.426.575.785,168426575785.0,,168426575785.0
Các khoản vay,Các khoản vay,Các khoản vay,-,5.972.000.000,5.972.000.000,,5972000000.0,5972000000.0
