row_label_raw,row_label_full,Công ty CP Đầu tư và Phát triển du lịch Vân Đồn,8.897.892.935,2.514.634.028,numeric__8.897.892.935,numeric__2.514.634.028
Công ty CP Du Lịch C.E.O,Công ty CP Du Lịch C.E.O,Công ty CP Du Lịch C.E.O,6.291.395,-,6291395.0,
Công ty CP Phát triển nhà và đô thị Phú Quốc,Công ty CP Phát triển nhà và đô thị Phú Quốc,Công ty CP Phát triển nhà và đô thị Phú Quốc,-,265.185.250,,265185250.0
Công ty CP Xây dựng C.E.O,Công ty CP Xây dựng C.E.O,Công ty CP Xây dựng C.E.O,-,8.098.279,,8098279.0
Công ty TNHH MTV Phú Kiên Phú Quốc,Công ty TNHH MTV Phú Kiên Phú Quốc,Công ty TNHH MTV Phú Kiên Phú Quốc,779.154.516,4.962.072.155,779154516.0,4962072155.0
Công ty TNHH MTV Tư vấn thiết kế C.E.O,Công ty TNHH MTV Tư vấn thiết kế C.E.O,Công ty TNHH MTV Tư vấn thiết kế C.E.O,568.538.627,-,568538627.0,
