row_label_raw,row_label_full,col_0,Năm 2021VND,Năm 2020VND,numeric__Năm 2021VND,numeric__Năm 2020VND
Hoạt động sản xuất kinh doanh thông thường,Hoạt động sản xuất kinh doanh thông thường,Hoạt động sản xuất kinh doanh thông thường,Hoạt động sản xuất kinh doanh thông thường,Hoạt động sản xuất kinh doanh thông thường,,
Lợi nhuận kế toán trước thuế thu nhập doanh nghiệp,Hoạt động sản xuất kinh doanh thông thường > Lợi nhuận kế toán trước thuế thu nhập doanh nghiệp,Lợi nhuận kế toán trước thuế thu nhập doanh nghiệp,60.258.781.017,67.349.818.043,60258781017.0,67349818043.0
Các khoản thu nhập được miễn thuế thu nhập doanh nghiệp,Hoạt động sản xuất kinh doanh thông thường > Các khoản thu nhập được miễn thuế thu nhập doanh nghiệp,Các khoản thu nhập được miễn thuế thu nhập doanh nghiệp,3.315.000.000,104.712.120.363,3315000000.0,104712120363.0
Chi phí không được trừ khi tính thuế thu nhập doanh nghiệp,Hoạt động sản xuất kinh doanh thông thường > Chi phí không được trừ khi tính thuế thu nhập doanh nghiệp,Chi phí không được trừ khi tính thuế thu nhập doanh nghiệp,820.208.396,235.777.325,820208396.0,235777325.0
Các khoản điều chỉnh khác (nếu có),Các khoản điều chỉnh khác (nếu có),Các khoản điều chỉnh khác (nếu có),-,-,,
Lỗ được chuyển và bù trừ lãi lỗ các hoạt động,Các khoản điều chỉnh khác (nếu có) > Lỗ được chuyển và bù trừ lãi lỗ các hoạt động,Lỗ được chuyển và bù trừ lãi lỗ các hoạt động,(38.065.260.772),-,-38065260772.0,
Thu nhập tính thuế thu nhập doanh nghiệp,Các khoản điều chỉnh khác (nếu có) > Thu nhập tính thuế thu nhập doanh nghiệp,Thu nhập tính thuế thu nhập doanh nghiệp,19.698.728.641,(37.126.524.995),19698728641.0,-37126524995.0
Thuế suất thuế thu nhập doanh nghiệp hiện hành,Các khoản điều chỉnh khác (nếu có) > Thuế suất thuế thu nhập doanh nghiệp hiện hành,Thuế suất thuế thu nhập doanh nghiệp hiện hành,20%,20%,0.2,0.2
Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế hoạt động sản xuất kinh doanh thông thường năm hiện hành (1),Các khoản điều chỉnh khác (nếu có) > Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế hoạt động sản xuất kinh doanh thông thường năm hiện hành (1),Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế hoạt động sản xuất kinh doanh thông thường năm hiện hành (1),3.939.745.728,-,3939745728.0,
Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,,
Lợi nhuận kế toán trước thuế thu nhập doanh nghiệp,Hoạt động kinh doanh bất động sản > Lợi nhuận kế toán trước thuế thu nhập doanh nghiệp,Lợi nhuận kế toán trước thuế thu nhập doanh nghiệp,35.018.830.479,(20.500.703.841),35018830479.0,-20500703841.0
Các khoản thu nhập được miễn thuế thu nhập doanh nghiệp,Hoạt động kinh doanh bất động sản > Các khoản thu nhập được miễn thuế thu nhập doanh nghiệp,Các khoản thu nhập được miễn thuế thu nhập doanh nghiệp,-,505.735.327,,505735327.0
Chi phí không được trừ khi tính thuế thu nhập doanh nghiệp,Hoạt động kinh doanh bất động sản > Chi phí không được trừ khi tính thuế thu nhập doanh nghiệp,Chi phí không được trừ khi tính thuế thu nhập doanh nghiệp,522.484.681,146.458.972.996,522484681.0,146458972996.0
Các khoản điều chỉnh khác (nếu có),Hoạt động kinh doanh bất động sản > Các khoản điều chỉnh khác (nếu có),Các khoản điều chỉnh khác (nếu có),(14.848.551.400),-,-14848551400.0,
