row_label_raw,row_label_full,col_0,Năm 2021VND,Năm 2020VND,numeric__Năm 2021VND,numeric__Năm 2020VND
Mua hàng,Mua hàng,Mua hàng,Mua hàng,Mua hàng,,
Công ty CP Xây dựng C.E.O,Mua hàng > Công ty CP Xây dựng C.E.O,Công ty CP Xây dựng C.E.O,19.267.463.489,32.671.111.817,19267463489.0,32671111817.0
Công ty CP Phát triển dịch vụ C.E.O,Mua hàng > Công ty CP Phát triển dịch vụ C.E.O,Công ty CP Phát triển dịch vụ C.E.O,123.607.716,85.247.004,123607716.0,85247004.0
Công ty TNHH Dịch vụ chăm sóc sức khỏe cộng đồng C.E.O,Mua hàng > Công ty TNHH Dịch vụ chăm sóc sức khỏe cộng đồng C.E.O,Công ty TNHH Dịch vụ chăm sóc sức khỏe cộng đồng C.E.O,-,6.955.156.170,,6955156170.0
Công ty CP Du lịch C.E.O,Mua hàng > Công ty CP Du lịch C.E.O,Công ty CP Du lịch C.E.O,276.233.587,785.979.209,276233587.0,785979209.0
Công ty TNHH MTV Dịch vụ bảo vệ C.E.O,Mua hàng > Công ty TNHH MTV Dịch vụ bảo vệ C.E.O,Công ty TNHH MTV Dịch vụ bảo vệ C.E.O,192.000.000,256.000.000,192000000.0,256000000.0
Công ty TNHH C.E.O Hospitality,Mua hàng > Công ty TNHH C.E.O Hospitality,Công ty TNHH C.E.O Hospitality,12.000.595.732,12.990.274.712,12000595732.0,12990274712.0
Công ty TNHH MTV Tư vấn thiết kế C.E.O,Mua hàng > Công ty TNHH MTV Tư vấn thiết kế C.E.O,Công ty TNHH MTV Tư vấn thiết kế C.E.O,1.333.078.590,7.077.941.555,1333078590.0,7077941555.0
Công ty TNHH MTV Phú Kiên Phú Quốc,Mua hàng > Công ty TNHH MTV Phú Kiên Phú Quốc,Công ty TNHH MTV Phú Kiên Phú Quốc,145.461.417,356.950.889,145461417.0,356950889.0
Công ty TNHH MTV Du lịch và Happy Family,Mua hàng > Công ty TNHH MTV Du lịch và Happy Family,Công ty TNHH MTV Du lịch và Happy Family,-,37.860.000,,37860000.0
Bán hàng,Bán hàng,Bán hàng,Bán hàng,Bán hàng,,
Công ty CP Xây dựng C.E.O,Bán hàng > Công ty CP Xây dựng C.E.O,Công ty CP Xây dựng C.E.O,1.002.689.629,927.538.376,1002689629.0,927538376.0
Công ty CP Du lịch C.E.O,Bán hàng > Công ty CP Du lịch C.E.O,Công ty CP Du lịch C.E.O,463.124.209,644.709.732,463124209.0,644709732.0
Công ty CP Phát triển dịch vụ C.E.O,Bán hàng > Công ty CP Phát triển dịch vụ C.E.O,Công ty CP Phát triển dịch vụ C.E.O,2.260.556.728,2.349.513.450,2260556728.0,2349513450.0
