row_label_raw,row_label_full,31/12/2021,Dưới 1 năm VND,Từ 1-5 năm VND,Tổng cộng VND,numeric__Dưới 1 năm VND,numeric__Từ 1-5 năm VND,numeric__Tổng cộng VND
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,49.555.449.156,-,49.555.449.156,49555449156.0,,49555449156.0
Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,87.404.148.873,1.692.084.000,89.096.232.873,87404148873.0,1692084000.0,89096232873.0
Các khoản đầu tư tài chính,Các khoản đầu tư tài chính,Các khoản đầu tư tài chính,649.250.000.000,-,649.250.000.000,649250000000.0,,649250000000.0
01/01/2021,01/01/2021,01/01/2021,Dưới 1 năm VND,Từ 1-5 năm VND,Tổng cộng VND,,,
Tiền và các khoản tương đương tiền,01/01/2021 > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,31.887.647.482,-,31.887.647.482,31887647482.0,,31887647482.0
Phải thu khách hàng và phải thu khác,01/01/2021 > Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,152.378.817.354,1.692.084.000,154.070.901.354,152378817354.0,1692084000.0,154070901354.0
Các khoản đầu tư tài chính,01/01/2021 > Các khoản đầu tư tài chính,Các khoản đầu tư tài chính,621.050.000.000,-,621.050.000.000,621050000000.0,,621050000000.0
