row_label_raw,row_label_full,31/12/2021,Dưới 1 năm VND,Từ 1-5 năm VND,Tổng cộng VND,numeric__Dưới 1 năm VND,numeric__Từ 1-5 năm VND,numeric__Tổng cộng VND
Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,44.177.501.464,35.259.562.487,79.437.063.951,44177501464.0,35259562487.0,79437063951.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,153.713.172.125,-,153.713.172.125,153713172125.0,,153713172125.0
Các khoản vay,Các khoản vay,Các khoản vay,5.972.000.000,-,5.972.000.000,5972000000.0,,5972000000.0
