row_label_raw,row_label_full,col_0,Mã số,2018 VND,2017 VND,numeric__Mã số,numeric__2018 VND,numeric__2017 VND
LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,
Nhận tiền góp vốn từ cổ đông không kiểm soát,LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Nhận tiền góp vốn từ cổ đông không kiểm soát,Nhận tiền góp vốn từ cổ đông không kiểm soát,31,6.800.000.000,48.750.000.000,31.0,6800000000.0,48750000000.0
Tiền thu từ đi vay,LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền thu từ đi vay,Tiền thu từ đi vay,33,16.472.547.948,77.443.164.674,33.0,16472547948.0,77443164674.0
Tiền trả nợ gốc vay,LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền trả nợ gốc vay,Tiền trả nợ gốc vay,34,(249.136.000.000),(200.689.480.000),34.0,-249136000000.0,-200689480000.0
Tiền trả cổ tức cho cổ đông của Công ty,LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền trả cổ tức cho cổ đông của Công ty,Tiền trả cổ tức cho cổ đông của Công ty,36,(100.423.028.800),(90.779.126.375),36.0,-100423028800.0,-90779126375.0
Tiền trả cổ tức cho cổ đông không kiểm soát,LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền trả cổ tức cho cổ đông không kiểm soát,Tiền trả cổ tức cho cổ đông không kiểm soát,36,(1.067.500.000),(1.281.000.000),36.0,-1067500000.0,-1281000000.0
Lưu chuyển tiền thuần từ hoạt động tài chính,LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,40,(327.353.980.852),(166.556.441.701),40.0,-327353980852.0,-166556441701.0
Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),50,66.958.218.603,(119.333.041.902),50.0,66958218603.0,-119333041902.0
Tiền và các khoản tương đương tiền đầu năm,LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,60,212.263.826.089,331.452.487.098,60.0,212263826089.0,331452487098.0
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,277.890.440,144.380.893,61.0,277890440.0,144380893.0
Tiền và các khoản tương đương tiền cuối năm\( (70 = 50 + 60 + 61) \) (Thuyết minh 6),LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền và các khoản tương đương tiền cuối năm\( (70 = 50 + 60 + 61) \) (Thuyết minh 6),Tiền và các khoản tương đương tiền cuối năm\( (70 = 50 + 60 + 61) \) (Thuyết minh 6),70,279.499.935.132,212.263.826.089,70.0,279499935132.0,212263826089.0
