row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2018 VND,1/1/2018 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2018 VND,numeric__1/1/2018 VND
TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,,,,
Tài sản ngắn hạn(\( 100 = 110 + 120 + 130 + 140 + 150 \)),TÀI SẢN > Tài sản ngắn hạn(\( 100 = 110 + 120 + 130 + 140 + 150 \)),Tài sản ngắn hạn(\( 100 = 110 + 120 + 130 + 140 + 150 \)),100,,603.188.940.958,492.369.580.154,100.0,,603188940958.0,492369580154.0
Tiền và các khoản tương đương tiền,TÀI SẢN > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,110,6,279.499.935.132,212.263.826.089,110.0,6.0,279499935132.0,212263826089.0
Tiền,TÀI SẢN > Tiền,Tiền,111,,91.049.935.132,106.190.044.298,111.0,,91049935132.0,106190044298.0
Các khoản tương đương tiền,TÀI SẢN > Các khoản tương đương tiền,Các khoản tương đương tiền,112,,188.450.000.000,106.073.781.791,112.0,,188450000000.0,106073781791.0
Đầu tư tài chính ngắn hạn,TÀI SẢN > Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,120,,3.300.000.000,49.155.299.613,120.0,,3300000000.0,49155299613.0
Đầu tư nắm giữ đến ngày đáo hạn,TÀI SẢN > Đầu tư nắm giữ đến ngày đáo hạn,Đầu tư nắm giữ đến ngày đáo hạn,123,7(a),3.300.000.000,49.155.299.613,123.0,,3300000000.0,49155299613.0
Các khoản phải thu ngắn hạn,TÀI SẢN > Các khoản phải thu ngắn hạn,Các khoản phải thu ngắn hạn,130,,201.087.531.144,155.425.057.342,130.0,,201087531144.0,155425057342.0
Phải thu ngắn hạn của khách hàng,TÀI SẢN > Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,131,8,177.181.302.169,127.310.661.484,131.0,8.0,177181302169.0,127310661484.0
Trả trước cho người bán ngắn hạn,TÀI SẢN > Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,132,,5.118.028.409,9.394.685.544,132.0,,5118028409.0,9394685544.0
Phải thu ngắn hạn khác,TÀI SẢN > Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,136,9,20.024.658.232,19.669.272.685,136.0,9.0,20024658232.0,19669272685.0
Dự phòng các khoản phải thu ngắn hạn khó đòi,TÀI SẢN > Dự phòng các khoản phải thu ngắn hạn khó đòi,Dự phòng các khoản phải thu ngắn hạn khó đòi,137,,(1.236.457.666),(949.562.371),137.0,,-1236457666.0,-949562371.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,140,10,20.523.627.223,13.369.558.391,140.0,10.0,20523627223.0,13369558391.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,141,,20.523.627.223,13.369.558.391,141.0,,20523627223.0,13369558391.0
Tài sản ngắn hạn khác,TÀI SẢN > Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,150,,98.777.847.459,62.155.838.719,150.0,,98777847459.0,62155838719.0
Chi phí trả trước ngắn hạn,TÀI SẢN > Chi phí trả trước ngắn hạn,Chi phí trả trước ngắn hạn,151,,25.248.316.993,4.874.503.041,151.0,,25248316993.0,4874503041.0
Thuế giá trị gia tăng được khấu trừ,TÀI SẢN > Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,152,16(a),73.521.240.175,57.279.316.973,152.0,,73521240175.0,57279316973.0
Thuế và các khoản khác phải thu Nhà nước,TÀI SẢN > Thuế và các khoản khác phải thu Nhà nước,Thuế và các khoản khác phải thu Nhà nước,153,16(a),8.290.291,2.018.705,153.0,,8290291.0,2018705.0
