row_label_raw,row_label_full,col_0,Giá gốc,Giá gốc_1,numeric__Giá gốc,numeric__Giá gốc_1
,,,31/12/2018VND,1/1/2018VND,,
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,18.867.125.175,12.609.311.281,18867125175.0,12609311281.0
Công cụ và dụng cụ,Công cụ và dụng cụ,Công cụ và dụng cụ,84.980.000,8.800.000,84980000.0,8800000.0
Hàng hóa,Hàng hóa,Hàng hóa,1.571.522.048,751.447.110,1571522048.0,751447110.0
,,,20.523.627.223,13.369.558.391,20523627223.0,13369558391.0
