row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2018VND > 3.059.607.531,Số phải nộp trong năm VND > 138.494.948.072,Số đã khấu trừ trong năm VND > (101.358.907.930),Số đã nộp trong năm VND > (37.926.929.314),31/12/2018VND > 2.268.718.359,numeric__1/1/2018VND > 3.059.607.531,numeric__Số phải nộp trong năm VND > 138.494.948.072,numeric__Số đã khấu trừ trong năm VND > (101.358.907.930),numeric__Số đã nộp trong năm VND > (37.926.929.314),numeric__31/12/2018VND > 2.268.718.359
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,6.457.648.378,33.920.152.609,-,(33.254.117.110),7.123.683.877,6457648378.0,33920152609.0,,-33254117110.0,7123683877.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,2.571.303.341,5.626.431.096,-,(7.302.042.957),895.691.480,2571303341.0,5626431096.0,,-7302042957.0,895691480.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,593.964.348,12.125.330.703,-,(11.887.272.369),832.022.682,593964348.0,12125330703.0,,-11887272369.0,832022682.0
,,,12.682.523.598,190.166.862.480,(101.358.907.930),(90.370.361.750),11.120.116.398,12682523598.0,190166862480.0,-101358907930.0,-90370361750.0,11120116398.0
