row_label_raw,row_label_full,col_0,Chi phí đất trả trước VND,"Công cụ, dụng cụ và chi phí trả trước dài hạn khác VND",Tổng cộng VND,numeric__Chi phí đất trả trước VND,"numeric__Công cụ, dụng cụ và chi phí trả trước dài hạn khác VND",numeric__Tổng cộng VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,549.253.522.886,48.336.934.523,597.590.457.409,549253522886.0,48336934523.0,597590457409.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,1.818.181.818,44.709.467.911,46.527.649.729,1818181818.0,44709467911.0,46527649729.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(16.259.064.142),(50.955.095.640),(67.214.159.782),-16259064142.0,-50955095640.0,-67214159782.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,534.812.640.562,42.091.306.794,576.903.947.356,534812640562.0,42091306794.0,576903947356.0
