row_label_raw,row_label_full,col_0,31/12/2018VND,1/1/2018VND,numeric__31/12/2018VND,numeric__1/1/2018VND
Khách hàng là các bên liên quan,Khách hàng là các bên liên quan,Khách hàng là các bên liên quan,Khách hàng là các bên liên quan,Khách hàng là các bên liên quan,,
Công ty Cổ phần Cảng dịch vụ Dầu khí Đình Vũ,Khách hàng là các bên liên quan > Công ty Cổ phần Cảng dịch vụ Dầu khí Đình Vũ,Công ty Cổ phần Cảng dịch vụ Dầu khí Đình Vũ,2.297.016.590,-,2297016590.0,
Công ty TNHH Tuyến Container T.S Hà Nội,Khách hàng là các bên liên quan > Công ty TNHH Tuyến Container T.S Hà Nội,Công ty TNHH Tuyến Container T.S Hà Nội,4.679.130.516,452.059.640,4679130516.0,452059640.0
Khách hàng là các bên thứ ba,Khách hàng là các bên thứ ba,Khách hàng là các bên thứ ba,Khách hàng là các bên thứ ba,Khách hàng là các bên thứ ba,,
Maersk Line A/S,Khách hàng là các bên thứ ba > Maersk Line A/S,Maersk Line A/S,19.002.885.578,16.193.634.782,19002885578.0,16193634782.0
Công ty TNHH Đại lý Vận tải Evergreen Việt Nam,Khách hàng là các bên thứ ba > Công ty TNHH Đại lý Vận tải Evergreen Việt Nam,Công ty TNHH Đại lý Vận tải Evergreen Việt Nam,18.627.346.402,13.304.945.107,18627346402.0,13304945107.0
"Mcc Transport Singapore Pte., Ltd","Khách hàng là các bên thứ ba > Mcc Transport Singapore Pte., Ltd","Mcc Transport Singapore Pte., Ltd",12.127.273.522,6.171.725.702,12127273522.0,6171725702.0
Công ty TNHH APL-NOL Việt Nam,Khách hàng là các bên thứ ba > Công ty TNHH APL-NOL Việt Nam,Công ty TNHH APL-NOL Việt Nam,10.890.560.897,3.530.264.488,10890560897.0,3530264488.0
Công ty TNHH Cosco Shipping Lines Việt Nam,Khách hàng là các bên thứ ba > Công ty TNHH Cosco Shipping Lines Việt Nam,Công ty TNHH Cosco Shipping Lines Việt Nam,10.357.715.953,5.331.090.020,10357715953.0,5331090020.0
Công ty TNHH OOCL Việt Nam,Khách hàng là các bên thứ ba > Công ty TNHH OOCL Việt Nam,Công ty TNHH OOCL Việt Nam,6.338.811.169,4.257.538.221,6338811169.0,4257538221.0
Công ty Cổ phần Đại lý Hàng hải Việt Nam,Khách hàng là các bên thứ ba > Công ty Cổ phần Đại lý Hàng hải Việt Nam,Công ty Cổ phần Đại lý Hàng hải Việt Nam,4.855.112.464,5.855.422.814,4855112464.0,5855422814.0
Ikea Supply AG,Khách hàng là các bên thứ ba > Ikea Supply AG,Ikea Supply AG,8.686.971.373,7.823.991.276,8686971373.0,7823991276.0
Công ty TNHH Bia Carlsberg Việt Nam,Khách hàng là các bên thứ ba > Công ty TNHH Bia Carlsberg Việt Nam,Công ty TNHH Bia Carlsberg Việt Nam,3.989.239.369,2.700.010.323,3989239369.0,2700010323.0
Các khách hàng khác,Khách hàng là các bên thứ ba > Các khách hàng khác,Các khách hàng khác,75.329.238.336,61.689.979.111,75329238336.0,61689979111.0
,,,177.181.302.169,127.310.661.484,177181302169.0,127310661484.0
