row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Số đầu năm > Giá gốc,Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị có thể thu hồi
Dự án khu đô thị mới (*),Dự án khu đô thị mới (*),Dự án khu đô thị mới (*),240.078.514.799,240.078.514.799,260.044.350.117,260.044.350.117,240078514799.0,240078514799.0,260044350117.0,260044350117.0
Dự án khu nhà ở sinh thái,Dự án khu nhà ở sinh thái,Dự án khu nhà ở sinh thái,370.703.703.360,370.703.703.360,430.532.998.679,430.532.998.679,370703703360.0,370703703360.0,430532998679.0,430532998679.0
Các dự án xây dựng nhà ở khác,Các dự án xây dựng nhà ở khác,Các dự án xây dựng nhà ở khác,-,-,1.020.569.099,1.020.569.099,,,1020569099.0,1020569099.0
Cộng,Cộng,Cộng,610.782.218.159,610.782.218.159,691.597.917.895,691.597.917.895,610782218159.0,610782218159.0,691597917895.0,691597917895.0
