row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
Cung cấp dịch vụ,Cung cấp dịch vụ,Cung cấp dịch vụ,Cung cấp dịch vụ,Cung cấp dịch vụ,,
Tổng Công ty Thăng Long - CTCP (*),Cung cấp dịch vụ > Tổng Công ty Thăng Long - CTCP (*),Tổng Công ty Thăng Long - CTCP (*),-,90.000.000,,90000000.0
Công ty TNHH T'Hospital (*),Cung cấp dịch vụ > Công ty TNHH T'Hospital (*),Công ty TNHH T'Hospital (*),-,240.000.000,,240000000.0
Cộng,Cung cấp dịch vụ > Cộng,Cộng,-,330.000.000,,330000000.0
"Mua hàng hóa, dịch vụ","Mua hàng hóa, dịch vụ","Mua hàng hóa, dịch vụ","Mua hàng hóa, dịch vụ","Mua hàng hóa, dịch vụ",,
Công ty TNHH một thành viên Tasco 6,"Mua hàng hóa, dịch vụ > Công ty TNHH một thành viên Tasco 6",Công ty TNHH một thành viên Tasco 6,192.000.000,192.000.000,192000000.0,192000000.0
Công ty TNHH MTV Dịch vụ Tasco,"Mua hàng hóa, dịch vụ > Công ty TNHH MTV Dịch vụ Tasco",Công ty TNHH MTV Dịch vụ Tasco,4.520.532.186,4.070.846.296,4520532186.0,4070846296.0
Công ty TNHH Thu phí tự động VETC,"Mua hàng hóa, dịch vụ > Công ty TNHH Thu phí tự động VETC",Công ty TNHH Thu phí tự động VETC,37.431.374.354,-,37431374354.0,
Công ty TNHH Tasco Land,"Mua hàng hóa, dịch vụ > Công ty TNHH Tasco Land",Công ty TNHH Tasco Land,1.839.000.000,-,1839000000.0,
Công ty cổ phần du lịch Hồng Hải,"Mua hàng hóa, dịch vụ > Công ty cổ phần du lịch Hồng Hải",Công ty cổ phần du lịch Hồng Hải,1.306.716.674,-,1306716674.0,
Công ty cổ phần phát triển Du lịch Tân An,"Mua hàng hóa, dịch vụ > Công ty cổ phần phát triển Du lịch Tân An",Công ty cổ phần phát triển Du lịch Tân An,1.880.299.808,-,1880299808.0,
Cộng,"Mua hàng hóa, dịch vụ > Cộng",Cộng,47.169.923.022,4.262.846.296,47169923022.0,4262846296.0
