row_label_raw,row_label_full,col_0,Số đầu năm,Số phải thu trong năm,Số đã thu/cấn trừ trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Số phải thu trong năm,numeric__Số đã thu/cấn trừ trong năm,numeric__Số cuối năm
Thuế GTGT,Thuế GTGT,Thuế GTGT,8.726.100,-,-,8.726.100,8726100.0,,,8726100.0
"Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất",-,567.004,-,567.004,,567004.0,,567004.0
Cộng,Cộng,Cộng,8.726.100,567.004,-,9.293.104,8726100.0,567004.0,,9293104.0
