row_label_raw,row_label_full,Giá trị,Số có khả năngtrả nợ,Tăng,Giảm,Giá trị_1,Số có khả năngtrả nợ_1,numeric__Số có khả năngtrả nợ,numeric__Tăng,numeric__Giảm,numeric__Giá trị_1,numeric__Số có khả năngtrả nợ_1
104.735.866.355,104.735.866.355,104.735.866.355,104.735.866.355,19.153.629.333,117.581.276.519,6.308.219.169,6.308.219.169,104735866355.0,19153629333.0,117581276519.0,6308219169.0,6308219169.0
101.731.276.519,101.731.276.519,101.731.276.519,101.731.276.519,15.850.000.000,117.581.276.519,-,-,101731276519.0,15850000000.0,117581276519.0,,
3.004.589.836,3.004.589.836,3.004.589.836,3.004.589.836,-,-,3.004.589.836,3.004.589.836,3004589836.0,,,3004589836.0,3004589836.0
-,-,-,-,3.303.629.333,-,3.303.629.333,3.303.629.333,,3303629333.0,,3303629333.0,3303629333.0
33.600.000.000,33.600.000.000,33.600.000.000,33.600.000.000,103.500.644.316,33.600.000.000,103.500.644.316,103.500.644.316,33600000000.0,103500644316.0,33600000000.0,103500644316.0,103500644316.0
33.600.000.000,33.600.000.000,33.600.000.000,33.600.000.000,103.500.644.316,33.600.000.000,103.500.644.316,103.500.644.316,33600000000.0,103500644316.0,33600000000.0,103500644316.0,103500644316.0
138.335.866.355,138.335.866.355,138.335.866.355,138.335.866.355,122.654.273.649,151.181.276.519,109.808.863.485,109.808.863.485,138335866355.0,122654273649.0,151181276519.0,109808863485.0,109808863485.0
