row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Phải thu khách hàng là bên thứ ba,Phải thu khách hàng là bên thứ ba,Phải thu khách hàng là bên thứ ba,314.231.025.837,325.851.682.952,314231025837.0,325851682952.0
Phải thu hoạt động xây lắp,Phải thu hoạt động xây lắp,Phải thu hoạt động xây lắp,277.536.932.002,268.877.658.221,277536932002.0,268877658221.0
Ủy ban nhân dân Quận Nam Từ Liêm,Ủy ban nhân dân Quận Nam Từ Liêm,Ủy ban nhân dân Quận Nam Từ Liêm,244.883.010.283,244.883.010.283,244883010283.0,244883010283.0
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,32.653.921.719,23.994.647.938,32653921719.0,23994647938.0
Phải thu kinh doanh Bắt động sản,Phải thu kinh doanh Bắt động sản,Phải thu kinh doanh Bắt động sản,24.121.570.910,34.064.850.792,24121570910.0,34064850792.0
Phải thu hoạt động khác,Phải thu hoạt động khác,Phải thu hoạt động khác,12.572.522.925,22.909.173.939,12572522925.0,22909173939.0
Phải thu khách hàng là bên liên quan,Phải thu khách hàng là bên liên quan,Phải thu khách hàng là bên liên quan,214.908.607,758.818.607,214908607.0,758818607.0
Phải thu hoạt động khác,Phải thu hoạt động khác,Phải thu hoạt động khác,214.908.607,758.818.607,214908607.0,758818607.0
(Chi tiết phải thu khách hàng là bên liên quan được thuyết minh tại thuyết minh số VIII.2),(Chi tiết phải thu khách hàng là bên liên quan được thuyết minh tại thuyết minh số VIII.2),(Chi tiết phải thu khách hàng là bên liên quan được thuyết minh tại thuyết minh số VIII.2),(Chi tiết phải thu khách hàng là bên liên quan được thuyết minh tại thuyết minh số VIII.2),(Chi tiết phải thu khách hàng là bên liên quan được thuyết minh tại thuyết minh số VIII.2),,
Cộng,(Chi tiết phải thu khách hàng là bên liên quan được thuyết minh tại thuyết minh số VIII.2) > Cộng,Cộng,314.445.934.444,326.610.501.559,314445934444.0,326610501559.0
