row_label_raw,row_label_full,col_0,Vốn cổ phần VND,Thặng dư vốn cổ phần VND,Cổ phiếu quỹ VND,Lợi nhuận sau thuế chưa phân phối VND,Tổng VND,numeric__Vốn cổ phần VND,numeric__Thặng dư vốn cổ phần VND,numeric__Cổ phiếu quỹ VND,numeric__Lợi nhuận sau thuế chưa phân phối VND,numeric__Tổng VND
Số dư tại ngày 1 tháng 1 năm 2021,Số dư tại ngày 1 tháng 1 năm 2021,Số dư tại ngày 1 tháng 1 năm 2021,7.267.938.180.000,3.710.767.704.992,(1.640.252.631.255),6.038.175.816.250,15.376.629.069.987,7267938180000.0,3710767704992.0,-1640252631255.0,6038175816250.0,15376629069987.0
Phát hành lại cổ phiếu quỹ (Thuyết minh 21),Phát hành lại cổ phiếu quỹ (Thuyết minh 21),Phát hành lại cổ phiếu quỹ (Thuyết minh 21),-,(150.213.464.134),645.586.304.134,-,495.372.840.000,,-150213464134.0,645586304134.0,,495372840000.0
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,-,-,-,5.645.269.846.822,5.645.269.846.822,,,,5645269846822.0,5645269846822.0
Cổ tức,Cổ tức,Cổ tức,-,-,-,(3.189.572.181.000),(3.189.572.181.000),,,,-3189572181000.0,-3189572181000.0
Số dư tại ngày 1 tháng 1 năm 2022,Số dư tại ngày 1 tháng 1 năm 2022,Số dư tại ngày 1 tháng 1 năm 2022,7.267.938.180.000,3.560.554.240.858,(994.666.327.121),8.493.873.482.072,18.327.699.575.809,7267938180000.0,3560554240858.0,-994666327121.0,8493873482072.0,18327699575809.0
Phát hành cổ phiếu (Thuyết minh 21),Phát hành cổ phiếu (Thuyết minh 21),Phát hành cổ phiếu (Thuyết minh 21),6.680.610.000,49.774.575.000,-,-,56.455.185.000,6680610000.0,49774575000.0,,,56455185000.0
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,-,-,-,5.383.834.648.255,5.383.834.648.255,,,,5383834648255.0,5383834648255.0
Số dư tại ngày 31 tháng 12 năm 2022,Số dư tại ngày 31 tháng 12 năm 2022,Số dư tại ngày 31 tháng 12 năm 2022,7.274.618.790.000,3.610.328.815.858,(994.666.327.121),13.877.708.130.327,23.767.989.409.064,7274618790000.0,3610328815858.0,-994666327121.0,13877708130327.0,23767989409064.0
