row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2022 VND,2021 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2022 VND,numeric__2021 VND
Doanh thu bán hàng,Doanh thu bán hàng,Doanh thu bán hàng,01,23,26.327.777.782.067,27.495.267.103.278,1.0,23.0,26327777782067.0,27495267103278.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,02,23,190.525.295.390,334.678.278.470,2.0,23.0,190525295390.0,334678278470.0
Doanh thu thuần (10 = 01 - 02),Doanh thu thuần (10 = 01 - 02),Doanh thu thuần (10 = 01 - 02),10,23,26.137.252.486.677,27.160.588.824.808,10.0,23.0,26137252486677.0,27160588824808.0
Giá vốn hàng bán,Giá vốn hàng bán,Giá vốn hàng bán,11,24,20.479.845.874.600,21.049.579.685.464,11.0,24.0,20479845874600.0,21049579685464.0
Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),20,,5.657.406.612.077,6.111.009.139.344,20.0,,5657406612077.0,6111009139344.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,25,5.007.520.495.130,5.031.629.698.104,21.0,25.0,5007520495130.0,5031629698104.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,26,208.231.564.844,128.930.473.232,22.0,26.0,208231564844.0,128930473232.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,166.463.153.474,103.333.487.659,23.0,,166463153474.0,103333487659.0
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,25,27,4.297.323.193.283,4.535.800.344.215,25.0,27.0,4297323193283.0,4535800344215.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,28,511.222.701.408,548.227.696.814,26.0,28.0,511222701408.0,548227696814.0
Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},30,,5.648.149.647.672,5.929.680.323.187,30.0,,5648149647672.0,5929680323187.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,,696.689.728,294.740.161,31.0,,696689728.0,294740161.0
Chi phí khác,Chi phí khác,Chi phí khác,32,,3.026.076.711,1.728.103.900,32.0,,3026076711.0,1728103900.0
Kết quả từ các hoạt động khác (40 = 31 - 32),Kết quả từ các hoạt động khác (40 = 31 - 32),Kết quả từ các hoạt động khác (40 = 31 - 32),40,,(2.329.386.983),(1.433.363.739),40.0,,-2329386983.0,-1433363739.0
Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,5.645.820.260.689,5.928.246.959.448,50.0,,5645820260689.0,5928246959448.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,30,196.992.138.815,352.617.263.129,51.0,30.0,196992138815.0,352617263129.0
Chi phí/(lợi ích) thuế TNDN hoãn lại,Chi phí/(lợi ích) thuế TNDN hoãn lại,Chi phí/(lợi ích) thuế TNDN hoãn lại,52,30,64.993.473.619,(69.640.150.503),52.0,30.0,64993473619.0,-69640150503.0
Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),60,,5.383.834.648.255,5.645.269.846.822,60.0,,5383834648255.0,5645269846822.0
