row_label_raw,row_label_full,col_0,31/12/2022Giá gốc/Số có khả năngtrả nợVND,1/1/2022Giá gốc/Số có khả năngtrả nợVND,numeric__31/12/2022Giá gốc/Số có khả năngtrả nợVND,numeric__1/1/2022Giá gốc/Số có khả năngtrả nợVND
Phải trả các bên liên quan,Phải trả các bên liên quan,Phải trả các bên liên quan,1.779.573.106.709,3.934.165.298.997,1779573106709.0,3934165298997.0
Phải trả các bên thứ ba,Phải trả các bên thứ ba,Phải trả các bên thứ ba,140.944.449.229,110.443.768.620,140944449229.0,110443768620.0
,,,1.920.517.555.938,4.044.609.067.617,1920517555938.0,4044609067617.0
