row_label_raw,row_label_full,col_0,Loại tiền tệ,Lãi suất năm,31/12/2022 VND,1/1/2022 VND,numeric__Loại tiền tệ,numeric__Lãi suất năm,numeric__31/12/2022 VND,numeric__1/1/2022 VND
Khoản vay ngân hàng không có đảm bảo,Khoản vay ngân hàng không có đảm bảo,Khoản vay ngân hàng không có đảm bảo,VND,"5,10% – 8,54%",4.479.000.000.000,3.566.000.000.000,,,4479000000000.0,3566000000000.0
Khoản vay ngân hàng không có đảm bảo,Khoản vay ngân hàng không có đảm bảo,Khoản vay ngân hàng không có đảm bảo,USD,-,-,1.512.998.793.316,,,,1512998793316.0
,,,,,4.479.000.000.000,5.078.998.793.316,,,4479000000000.0,5078998793316.0
