row_label_raw,row_label_full,col_0,Công cụ và dụng cụ VND,numeric__Công cụ và dụng cụ VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,8.548.881.323,8548881323.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,3.389.921.965,3389921965.0
Chuyển từ chi phí xây dựng cơ bản dở dang,Chuyển từ chi phí xây dựng cơ bản dở dang,Chuyển từ chi phí xây dựng cơ bản dở dang,17.212.539.633,17212539633.0
Chuyển từ chi phí trả trước ngắn hạn,Chuyển từ chi phí trả trước ngắn hạn,Chuyển từ chi phí trả trước ngắn hạn,1.184.201.820,1184201820.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(8.457.289.751),-8457289751.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,21.878.254.990,21878254990.0
