row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2022 VND,1/1/2022 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2022 VND,numeric__1/1/2022 VND
Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),200,,8.918.705.752.645,8.838.694.256.400,200.0,,8918705752645.0,8838694256400.0
Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,210,,3.284.000.001,29.955.973.671,210.0,,3284000001.0,29955973671.0
Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,216,8(b),3.284.000.001,29.955.973.671,216.0,,3284000001.0,29955973671.0
Tài sản cố định,Tài sản cố định,Tài sản cố định,220,,46.927.809.280,76.551.082.911,220.0,,46927809280.0,76551082911.0
Tài sản cố định hữu hình,Tài sản cố định hữu hình,Tài sản cố định hữu hình,221,10,17.348.632.145,12.350.548.079,221.0,10.0,17348632145.0,12350548079.0
Nguyên giá,Nguyên giá,Nguyên giá,222,,100.984.987.645,93.234.197.693,222.0,,100984987645.0,93234197693.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,223,,(83.636.355.500),(80.883.649.614),223.0,,-83636355500.0,-80883649614.0
Tài sản cố định vô hình,Tài sản cố định vô hình,Tài sản cố định vô hình,227,11,29.579.177.135,64.200.534.832,227.0,11.0,29579177135.0,64200534832.0
Nguyên giá,Nguyên giá,Nguyên giá,228,,290.707.083.296,289.714.438.133,228.0,,290707083296.0,289714438133.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,229,,(261.127.906.161),(225.513.903.301),229.0,,-261127906161.0,-225513903301.0
Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,240,,10.056.248.115,1.085.404.617,240.0,,10056248115.0,1085404617.0
Chi phí xây dựng cơ bản dở dang,Chi phí xây dựng cơ bản dở dang,Chi phí xây dựng cơ bản dở dang,242,12,10.056.248.115,1.085.404.617,242.0,12.0,10056248115.0,1085404617.0
Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,250,,8.640.671.509.348,8.461.671.509.348,250.0,,8640671509348.0,8461671509348.0
Đầu tư vào các công ty con,Đầu tư vào các công ty con,Đầu tư vào các công ty con,251,5(c),8.640.671.509.348,8.461.671.509.348,251.0,,8640671509348.0,8461671509348.0
Tài sản dài hạn khác,Tài sản dài hạn khác,Tài sản dài hạn khác,260,,217.766.185.901,269.430.285.853,260.0,,217766185901.0,269430285853.0
Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,261,13,21.878.254.990,8.548.881.323,261.0,13.0,21878254990.0,8548881323.0
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,262,14,195.887.930.911,260.881.404.530,262.0,14.0,195887930911.0,260881404530.0
TỔNG TÀI SẢN (270 = 100 + 200),TỔNG TÀI SẢN (270 = 100 + 200),TỔNG TÀI SẢN (270 = 100 + 200),270,,31.603.231.035.314,29.280.741.477.635,270.0,,31603231035314.0,29280741477635.0
