row_label_raw,row_label_full,Mối quan hệ,Bản chất giao dịch,Giá trị giao dịch > 2022VND,Giá trị giao dịch > 2021VND,Phải thu/(Phải trả) tại ngày > 31/12/2022VND,Phải thu/(Phải trả) tại ngày > 1/1/2022VND,numeric__Bản chất giao dịch,numeric__Giá trị giao dịch > 2022VND,numeric__Giá trị giao dịch > 2021VND,numeric__Phải thu/(Phải trả) tại ngày > 31/12/2022VND,numeric__Phải thu/(Phải trả) tại ngày > 1/1/2022VND
Công ty TNHH Masan Master Brewer,Công ty TNHH Masan Master Brewer,Công ty TNHH Masan Master Brewer,Bán hàng hóa,1.392.392,947.232,181.412,-,,1392392.0,947232.0,181412.0,
Công ty TNHH Một Thành viênMasan Brewery Distribution,Công ty TNHH Một Thành viênMasan Brewery Distribution,Công ty TNHH Một Thành viênMasan Brewery Distribution,Bán hàng hóa,6.877.823.784,293.746.266,3.086.982.491,-,,6877823784.0,293746266.0,3086982491.0,
Công ty TNHH Một Thành viênMasan Brewery Distribution,Công ty TNHH Một Thành viênMasan Brewery Distribution,Công ty TNHH Một Thành viênMasan Brewery Distribution,Mua hàng hóa,7.705.937.705,9.964.827.525,-,-,,7705937705.0,9964827525.0,,
Công ty TNHH Một Thành viênMasan Brewery Distribution,Công ty TNHH Một Thành viênMasan Brewery Distribution,Công ty TNHH Một Thành viênMasan Brewery Distribution,Phí hỗ trợ quản lý,35.540.419.406,31.836.087.648,43.423.973.251,25.645.053.000,,35540419406.0,31836087648.0,43423973251.0,25645053000.0
Công ty TNHH Một Thành viênMasan Brewery HG,Công ty TNHH Một Thành viênMasan Brewery HG,Công ty TNHH Một Thành viênMasan Brewery HG,Bán hàng hóa,2.509.022.069,21.002.393,12.517.422,-,,2509022069.0,21002393.0,12517422.0,
Công ty TNHH Một Thành viênMasan Brewery HG,Công ty TNHH Một Thành viênMasan Brewery HG,Công ty TNHH Một Thành viênMasan Brewery HG,Mua hàng hóa,834.620,-,-,-,,834620.0,,,
Công ty TNHH Một Thành viênMasan Brewery HG,Công ty TNHH Một Thành viênMasan Brewery HG,Công ty TNHH Một Thành viênMasan Brewery HG,Phí hỗ trợ quản lý,-,2.607.980.855,2.654.132.879,2.868.778.941,,,2607980855.0,2654132879.0,2868778941.0
Công ty TNHH Một Thành viênMasan Brewery PY,Công ty TNHH Một Thành viênMasan Brewery PY,Công ty TNHH Một Thành viênMasan Brewery PY,Bán hàng hóa,55.737.068,21.250.239,12.191.338,-,,55737068.0,21250239.0,12191338.0,
Công ty TNHH Masan Brewery MB,Công ty TNHH Masan Brewery MB,Công ty TNHH Masan Brewery MB,Đặt cọc thuê kho,54.871.988.576,-,54.871.988.576,-,,54871988576.0,,54871988576.0,
Công ty TNHH MML Farm Nghệ An,Công ty TNHH MML Farm Nghệ An,Công ty TNHH MML Farm Nghệ An,Bán hàng hóa,-,75.792.465,-,-,,,75792465.0,,
Công ty TNHH MML Farm Nghệ An,Công ty TNHH MML Farm Nghệ An,Công ty TNHH MML Farm Nghệ An,Phí hỗ trợ quản lý,377.092.445,2.600.920.637,73.923.379,1.600.876.379,,377092445.0,2600920637.0,73923379.0,1600876379.0
Công ty Cổ phần Masan MEATLife,Công ty Cổ phần Masan MEATLife,Công ty Cổ phần Masan MEATLife,Bán hàng hóa,35.686.364,76.855.801,5.576.728,2.800.001,,35686364.0,76855801.0,5576728.0,2800001.0
Công ty Cổ phần Masan MEATLife,Công ty Cổ phần Masan MEATLife,Công ty Cổ phần Masan MEATLife,Phí hỗ trợ quản lý,40.311.911.535,8.607.773.646,44.338.995.834,3.460.908.168,,40311911535.0,8607773646.0,44338995834.0,3460908168.0
Công ty TNHH MEATDeli Sài Gòn,Công ty TNHH MEATDeli Sài Gòn,Công ty TNHH MEATDeli Sài Gòn,Bán hàng hóa,1.191.782.999,284.914.631,79.417.000,114.244.571,,1191782999.0,284914631.0,79417000.0,114244571.0
Công ty TNHH MEATDeli Sài Gòn,Công ty TNHH MEATDeli Sài Gòn,Công ty TNHH MEATDeli Sài Gòn,Mua hàng hóa,132.313.771,444.647.973,-,-,,132313771.0,444647973.0,,
Công ty TNHH MEATDeli Sài Gòn,Công ty TNHH MEATDeli Sài Gòn,Công ty TNHH MEATDeli Sài Gòn,Phí hỗ trợ quản lý,3.879.530.906,4.892.782.698,1.991.201.521,3.575.300.853,,3879530906.0,4892782698.0,1991201521.0,3575300853.0
