row_label_raw,row_label_full,Cổ đông lớn,8.378.243.913,8.378.243.913_1,numeric__8.378.243.913,numeric__8.378.243.913_1
Bên liên quan khác,Bên liên quan khác,Bên liên quan khác,36.093.425.436,24.246.902.255,36093425436.0,24246902255.0
,,,44.471.669.349,32.625.146.168,44471669349.0,32625146168.0
