row_label_raw,row_label_full,Ngân hàng HDBank,448.777.861,131.582.161,numeric__448.777.861,numeric__131.582.161
Công ty con,Công ty con,Công ty con,90.725.082.784,75.032.177.912,90725082784.0,75032177912.0
Công ty liên kết,Công ty liên kết,Công ty liên kết,8.649.099.558,5.298.624.920,8649099558.0,5298624920.0
Bên liên quan khác,Bên liên quan khác,Bên liên quan khác,1.965.569.620,834.481.786,1965569620.0,834481786.0
,,,101.788.529.823,81.296.866.779,101788529823.0,81296866779.0
