row_label_raw,row_label_full,col_0,2021 > Giá trị VND,2021 > Dự phòng VND,2020 > Giá trị VND,2020 > Dự phòng VND,numeric__2021 > Giá trị VND,numeric__2021 > Dự phòng VND,numeric__2020 > Giá trị VND,numeric__2020 > Dự phòng VND
Bên thứ ba,Bên thứ ba,Bên thứ ba,,,,,,,,
Đóng góp vào quỹ bảo dưỡng tàu bay thuê,Bên thứ ba > Đóng góp vào quỹ bảo dưỡng tàu bay thuê,Đóng góp vào quỹ bảo dưỡng tàu bay thuê,7.095.851.249.114,-,6.805.551.842.000,-,7095851249114.0,,6805551842000.0,
Đặt cọc mua tàu bay nhận sau 12 tháng tiếp theo (ii),Bên thứ ba > Đặt cọc mua tàu bay nhận sau 12 tháng tiếp theo (ii),Đặt cọc mua tàu bay nhận sau 12 tháng tiếp theo (ii),5.149.203.195.069,-,3.515.188.352.836,-,5149203195069.0,,3515188352836.0,
Đặt cọc thuê tàu bay,Bên thứ ba > Đặt cọc thuê tàu bay,Đặt cọc thuê tàu bay,1.272.927.219.320,-,1.242.593.141.017,-,1272927219320.0,,1242593141017.0,
Đặt cọc dịch vụ mặt đất,Bên thứ ba > Đặt cọc dịch vụ mặt đất,Đặt cọc dịch vụ mặt đất,124.722.383.225,-,129.268.494.725,-,124722383225.0,,129268494725.0,
Khác,Bên thứ ba > Khác,Khác,34.966.454.979,-,49.814.214.970,-,34966454979.0,,49814214970.0,
,,,13.677.670.501.707,-,11.742.416.045.548,-,13677670501707.0,,11742416045548.0,
Bên liên quan(Thuyết minh 37(b)),Bên thứ ba > Bên liên quan(Thuyết minh 37(b)),Bên liên quan(Thuyết minh 37(b)),2.419.946.988.043,-,725.964.187.706,-,2419946988043.0,,725964187706.0,
,,,16.097.617.489.750,-,12.468.380.233.254,-,16097617489750.0,,12468380233254.0,
