row_label_raw,row_label_full,Mãsố,col_1,Thuyếtminh,Năm tài chính kết thúcngày 31 tháng 12 năm,Năm tài chính kết thúcngày 31 tháng 12 năm_1,numeric__col_1,numeric__Thuyếtminh,numeric__Năm tài chính kết thúcngày 31 tháng 12 năm,numeric__Năm tài chính kết thúcngày 31 tháng 12 năm_1
Mãsố,Mãsố,Mãsố,,Thuyếtminh,2021VND,2020VND,,,,
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNGKINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNGKINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNGKINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNGKINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNGKINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNGKINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNGKINH DOANH,,,,
01,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNGKINH DOANH > 01,01,Lợi nhuận/(lỗ) kế toán trước thuếĐiều chỉnh cho các khoản:,,79.454.133.550,(1.779.627.242.146),,,79454133550.0,-1779627242146.0
02,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNGKINH DOANH > 02,02,"Khấu hao tài sản cố định (""TSCĐ"")",,91.115.455.446,141.250.384.397,,,91115455446.0,141250384397.0
03,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNGKINH DOANH > 03,03,Các khoản dự phòng/(hoản nhập dự phòng),,1.291.024.305.647,(2.090.158.234.926),,,1291024305647.0,-2090158234926.0
04,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNGKINH DOANH > 04,04,Lỗ chênh lệch tỷ giá hồi đoái do đánh giá lại các khoản mục tiên tệ có gốc ngoại tệ,,220.705.175.268,30.924.959.777,,,220705175268.0,30924959777.0
05,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNGKINH DOANH > 05,05,Lãi từ hoạt động đầu tư,,(260.528.048.013),(378.423.602.638),,,-260528048013.0,-378423602638.0
06,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNGKINH DOANH > 06,06,Chi phí lãi vay,,804.782.847.259,452.572.729.500,,,804782847259.0,452572729500.0
08,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNGKINH DOANH > 08,08,Lợi nhuận/(lỗ) từ hoạt động kinh doanhtrước những thay đối vốn lưu động,,2.226.553.869.157,(3.623.461.006.036),,,2226553869157.0,-3623461006036.0
09,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNGKINH DOANH > 09,09,Tăng các khoản phải thu,,(5.729.974.863.545),(295.080.492.049),,,-5729974863545.0,-295080492049.0
10,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNGKINH DOANH > 10,10,(Tăng)/giảm hàng tồn kho,,(99.153.768.528),35.805.417.710,,,-99153768528.0,35805417710.0
11,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNGKINH DOANH > 11,11,(Giảm)/tăng các khoản phải trả,,(1.768.042.326.845),7.801.142.424,,,-1768042326845.0,7801142424.0
12,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNGKINH DOANH > 12,12,(Tăng)/giảm chi phí trả trước,,(865.457.431.313),1.771.359.293.018,,,-865457431313.0,1771359293018.0
14,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNGKINH DOANH > 14,14,Tiền lãi vay đã trả,,(546.700.781.758),(432.836.309.700),,,-546700781758.0,-432836309700.0
15,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNGKINH DOANH > 15,15,Thuế TNDN đã nộp,,-,(237.350.686.663),,,,-237350686663.0
17,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNGKINH DOANH > 17,17,Tiền chi khác từ hoạt động kinh doanh,,(53.526.042.557),-,,,-53526042557.0,
20,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNGKINH DOANH > 20,20,Lưu chuyển tiền thuần từ hoạt độngkinh doanh,,(6.836.301.345.389),(2.773.762.641.296),,,-6836301345389.0,-2773762641296.0
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,
21,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > 21,21,"Tiền chi để mua sắm, xây dựng TSCĐ vàcác tài sản dài hạn khác",,(176.141.780.739),(293.743.925.297),,,-176141780739.0,-293743925297.0
23,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > 23,23,"Tiền chi cho vay, tiền gửi có kỳ hạn",,(657.000.000.000),-,,,-657000000000.0,
24,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > 24,24,"Tiền thu hồi cho vay, bán lại các công cụnợ của đơn vị khác",,6.556.181.818,709.756.800.000,,,6556181818.0,709756800000.0
25,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > 25,25,Tiền chi đầu tư góp vốn vào đơn vị khác,,(22.500.000.000),(50.000.000.000),,,-22500000000.0,-50000000000.0
27,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > 27,27,"Tiền thu lãi cho vay, cổ tức được chia",,259.660.977.989,320.501.197.160,,,259660977989.0,320501197160.0
30,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > 30,30,Lưu chuyển tiền thuần từ hoạt động đầu,,(589.424.620.932),686.514.071.863,,,-589424620932.0,686514071863.0
