row_label_raw,row_label_full,col_0,2021VND,2020VND,numeric__2021VND,numeric__2020VND
Lợi nhuận/(lỗ) kế toán trước thuế,Lợi nhuận/(lỗ) kế toán trước thuế,Lợi nhuận/(lỗ) kế toán trước thuế,79.454.133.550,(1.779.627.242.146),79454133550.0,-1779627242146.0
Thuế tính ở thuế suất 20%,Thuế tính ở thuế suất 20%,Thuế tính ở thuế suất 20%,15.890.826.710,(355.925.448.429),15890826710.0,-355925448429.0
Điều chỉnh:,Điều chỉnh:,Điều chỉnh:,Điều chỉnh:,Điều chỉnh:,,
Chi phí không được khấu trừ,Điều chỉnh: > Chi phí không được khấu trừ,Chi phí không được khấu trừ,71.719.716.190,36.072.783.023,71719716190.0,36072783023.0
Thu nhập không chịu thuế,Điều chỉnh: > Thu nhập không chịu thuế,Thu nhập không chịu thuế,(918.246.600),(6.767.499.421),-918246600.0,-6767499421.0
Chi phí/(thu nhập) thuế TNDN (*),Điều chỉnh: > Chi phí/(thu nhập) thuế TNDN (*),Chi phí/(thu nhập) thuế TNDN (*),86.692.296.300,(326.620.164.827),86692296300.0,-326620164827.0
Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh:,Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh:,Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh:,Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh:,Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh:,,
Thuế TNDN - hiện hành,Thuế TNDN - hiện hành,Thuế TNDN - hiện hành,-,-,,
Thuế TNDN - hoãn lại (Thuyết minh 22),Thuế TNDN - hiện hành > Thuế TNDN - hoãn lại (Thuyết minh 22),Thuế TNDN - hoãn lại (Thuyết minh 22),86.692.296.300,(326.620.164.827),86692296300.0,-326620164827.0
,,,86.692.296.300,(326.620.164.827),86692296300.0,-326620164827.0
