row_label_raw,row_label_full,col_0,2021VND,2020VND,numeric__2021VND,numeric__2020VND
viii) Hoạt động tài chính,viii) Hoạt động tài chính,viii) Hoạt động tài chính,viii) Hoạt động tài chính,viii) Hoạt động tài chính,,
Thu nhập về tiền lãi,Thu nhập về tiền lãi,Thu nhập về tiền lãi,Thu nhập về tiền lãi,Thu nhập về tiền lãi,,
Ngân hàng HDBank,Thu nhập về tiền lãi > Ngân hàng HDBank,Ngân hàng HDBank,16.476.182.630,27.793.574.843,16476182630.0,27793574843.0
Công ty liên kết,Thu nhập về tiền lãi > Công ty liên kết,Công ty liên kết,190.410.491.676,215.537.095.730,190410491676.0,215537095730.0
Bên liên quan khác,Thu nhập về tiền lãi > Bên liên quan khác,Bên liên quan khác,18.914.506.849,84.122.082.190,18914506849.0,84122082190.0
,,,225.801.181.155,327.452.752.763,225801181155.0,327452752763.0
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,,
Ngân hàng HDBank,Chi phí lãi vay > Ngân hàng HDBank,Ngân hàng HDBank,68.494.378.852,81.907.669.443,68494378852.0,81907669443.0
Bên liên quan khác,Chi phí lãi vay > Bên liên quan khác,Bên liên quan khác,156.855.342.466,27.616.438.356,156855342466.0,27616438356.0
,,,225.349.721.318,109.524.107.799,225349721318.0,109524107799.0
Đi vay,Đi vay,Đi vay,Đi vay,Đi vay,,
Ngân hàng HDBank,Đi vay > Ngân hàng HDBank,Ngân hàng HDBank,2.710.411.814.342,3.156.260.951.776,2710411814342.0,3156260951776.0
Bên liên quan khác,Đi vay > Bên liên quan khác,Bên liên quan khác,-,1.000.000.000.000,,1000000000000.0
,,,2.710.411.814.342,4.156.260.951.776,2710411814342.0,4156260951776.0
Tiền gửi có kỳ hạn và chứng từ tiền gửi,Tiền gửi có kỳ hạn và chứng từ tiền gửi,Tiền gửi có kỳ hạn và chứng từ tiền gửi,Tiền gửi có kỳ hạn và chứng từ tiền gửi,Tiền gửi có kỳ hạn và chứng từ tiền gửi,,
Ngân hàng HDBank,Tiền gửi có kỳ hạn và chứng từ tiền gửi > Ngân hàng HDBank,Ngân hàng HDBank,4.060.000.000.000,5.885.000.000.000,4060000000000.0,5885000000000.0
Thu nhập từ cổ tức (Thuyết minh 29),Thu nhập từ cổ tức (Thuyết minh 29),Thu nhập từ cổ tức (Thuyết minh 29),Thu nhập từ cổ tức (Thuyết minh 29),Thu nhập từ cổ tức (Thuyết minh 29),,
Công ty con,Thu nhập từ cổ tức (Thuyết minh 29) > Công ty con,Công ty con,-,16.465.853.103,,16465853103.0
Công ty liên kết,Thu nhập từ cổ tức (Thuyết minh 29) > Công ty liên kết,Công ty liên kết,-,11.250.000.000,,11250000000.0
Bên liên quan khác,Thu nhập từ cổ tức (Thuyết minh 29) > Bên liên quan khác,Bên liên quan khác,4.591.233.000,6.121.644.000,4591233000.0,6121644000.0
,,,4.591.233.000,33.837.497.103,4591233000.0,33837497103.0
