row_label_raw,row_label_full,col_0,2021 > Giá trị VND,2021 > Số có khả năng trả nợ VND,2020 > Giá trị VND,2020 > Số có khả năng trả nợ VND,numeric__2021 > Giá trị VND,numeric__2021 > Số có khả năng trả nợ VND,numeric__2020 > Giá trị VND,numeric__2020 > Số có khả năng trả nợ VND
Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,,,,
Công ty Cổ phần Nhiên liệu bay Petrolimex,Bên thứ ba > Công ty Cổ phần Nhiên liệu bay Petrolimex,Công ty Cổ phần Nhiên liệu bay Petrolimex,665.792.259.190,665.792.259.190,913.978.963.695,913.978.963.695,665792259190.0,665792259190.0,913978963695.0,913978963695.0
CFM International SA,Bên thứ ba > CFM International SA,CFM International SA,360.094.721.342,360.094.721.342,32.582.345.405,32.582.345.405,360094721342.0,360094721342.0,32582345405.0,32582345405.0
Khác,Bên thứ ba > Khác,Khác,1.985.788.883.886,1.985.788.883.886,2.335.158.075.670,2.367.740.421.075,1985788883886.0,1985788883886.0,2335158075670.0,2367740421075.0
,,,3.011.675.864.418,3.011.675.864.418,3.281.719.384.770,3.314.301.730.175,3011675864418.0,3011675864418.0,3281719384770.0,3314301730175.0
Bên liên quan (Thuyết minh 37(b)),Bên thứ ba > Bên liên quan (Thuyết minh 37(b)),Bên liên quan (Thuyết minh 37(b)),213.949.793.239,213.949.793.239,126.310.391.739,126.310.391.739,213949793239.0,213949793239.0,126310391739.0,126310391739.0
,,,3.225.625.657.657,3.225.625.657.657,3.408.029.776.509,3.440.612.121.914,3225625657657.0,3225625657657.0,3408029776509.0,3440612121914.0
